customer_id,age,gender,marital_status,education_level,employment_status,region,customer_tenure_years,annual_income,employment_years,savings_balance,monthly_expenses,existing_loans,num_delinquencies,recent_credit_inquiries,loan_amount,credit_score,debt_to_income_ratio,kyc_verified,document_match_score,face_match_score,liveness_score,device_trust_score,transaction_velocity,avg_txn_amount,cash_out_ratio,account_age_months,geo_risk_score,rule_engine_hits,fraud_probability_true,fraud_label
C021408,62,Female,Married,Bachelor,Self-employed,Central,5.8,150000.0,4.0,17920.0,8734.0,0,0,0,30280.0,779.0,0.158,1,0.844,0.902,0.964,0.769,10.57,1072.0,0.522,56.0,0.567,0,0.0174,0
C021409,29,Female,Married,Bachelor,Contract,North,4.8,150000.0,4.8,85689.0,10113.0,4,0,6,14949.0,760.0,0.184,1,0.9,1.0,0.991,0.955,5.35,1718.0,0.677,58.0,0.247,1,0.1138,0
C021410,18,Male,Married,Bachelor,Unemployed,North,5.7,150000.0,1.0,33690.0,11210.0,3,0,2,16317.0,802.0,0.074,1,0.862,0.967,1.0,0.576,3.44,3916.0,0.473,107.0,0.522,0,0.0315,0
C021411,52,Female,Married,Associate,Salaried,West,5.9,150000.0,5.9,38466.0,5000.0,3,1,2,35477.0,754.0,0.22,1,0.871,0.981,0.945,0.662,4.21,3281.0,0.668,36.0,0.453,1,0.1352,0
C021412,54,Male,Single,Master,Salaried,West,12.1,150000.0,12.1,39922.0,8280.0,3,0,0,25199.0,711.0,0.192,1,0.938,0.983,0.997,0.986,28.37,886.0,0.839,81.0,0.093,0,0.0594,0
C021413,78,Male,Married,PhD,Unemployed,West,0.8,150000.0,0.8,13320.0,8726.0,4,0,3,42384.0,690.0,0.25,1,0.82,0.895,0.959,0.887,2.47,6192.0,0.671,40.0,0.119,0,0.1052,0
C021414,65,Male,Single,Bachelor,Salaried,West,4.0,150000.0,3.0,6551.0,7048.0,4,0,1,29073.0,724.0,0.13,1,0.997,0.974,1.0,0.92,11.82,5293.0,0.809,28.0,0.489,0,0.0166,0
C021415,52,Female,Single,Associate,Salaried,Central,15.7,150000.0,7.0,33300.0,11554.0,0,1,3,20514.0,719.0,0.152,1,0.913,0.926,0.897,1.0,1.77,2430.0,0.526,88.0,0.175,1,0.1078,0
C021416,54,Female,Married,Master,Salaried,South,4.6,150000.0,4.6,20330.0,6789.0,3,0,2,38336.0,732.0,0.2,1,0.872,0.818,1.0,0.816,1.84,657.0,0.676,44.0,0.292,0,0.0341,0
C021417,58,Female,Single,Associate,Salaried,Central,13.8,150000.0,13.8,41729.0,5000.0,1,0,3,14466.0,709.0,0.056,1,1.0,0.829,0.985,1.0,2.29,6126.0,0.635,48.0,0.0,0,0.0684,0
C021418,46,Female,Married,Bachelor,Contract,South,2.8,150000.0,2.0,26116.0,9906.0,2,0,3,6695.0,704.0,0.043,1,0.939,0.884,1.0,0.759,11.7,1373.0,0.634,29.0,0.512,0,0.1554,0
C021419,60,Female,Single,Associate,Salaried,Central,4.7,150000.0,3.0,16978.0,5391.0,3,0,3,12161.0,747.0,0.05,1,1.0,0.953,0.921,0.784,2.56,1472.0,0.434,16.0,0.132,0,0.1035,0
C021420,30,Male,Single,Associate,Self-employed,North,1.5,150000.0,1.5,17652.0,10820.0,4,0,1,25042.0,735.0,0.156,1,0.863,0.937,0.936,0.723,6.71,500.0,0.407,9.0,0.364,0,0.0186,0
C021421,69,Female,Married,Bachelor,Salaried,South,2.1,150000.0,2.0,39530.0,10200.0,4,0,1,20399.0,730.0,0.091,1,0.906,0.92,0.917,0.838,3.65,866.0,0.47,24.0,0.142,0,0.0096,0
C021422,71,Male,Single,High School,Contract,West,5.6,150000.0,5.6,80817.0,9693.0,1,0,1,25728.0,710.0,0.141,1,0.908,0.822,0.928,0.772,2.56,5559.0,0.69,49.0,0.199,0,0.0274,0
C021423,44,Female,Married,Bachelor,Unemployed,Central,10.0,150000.0,7.0,30649.0,7735.0,5,0,1,36674.0,758.0,0.236,1,1.0,0.858,0.881,0.77,13.38,2586.0,0.964,47.0,0.299,0,0.0528,0
C021424,46,Male,Single,Master,Contract,Central,4.9,150000.0,4.9,16736.0,6737.0,1,0,3,31707.0,728.0,0.169,1,0.905,0.921,0.991,0.794,4.38,781.0,0.743,55.0,0.108,0,0.0933,0
C021425,48,Male,Married,Bachelor,Salaried,West,4.6,150000.0,4.6,24918.0,5000.0,3,0,0,27698.0,743.0,0.18,1,0.803,0.899,1.0,0.765,5.28,2285.0,0.331,28.0,0.42,0,0.028,0
C021426,68,Male,Married,Bachelor,Salaried,North,3.9,284878.0,3.9,4080.0,20874.0,3,2,6,6823.0,632.0,0.033,1,0.862,0.859,0.986,0.94,1.13,1101.0,0.521,40.0,0.0,2,0.8409,1
C021427,28,Male,Married,High School,Contract,South,7.0,150000.0,7.0,32477.0,9568.0,1,3,2,33153.0,629.0,0.182,1,0.802,1.0,0.837,0.916,9.3,500.0,0.754,50.0,0.561,1,0.6342,1
C021428,39,Female,Single,High School,Salaried,East,7.8,150000.0,4.0,8369.0,11606.0,3,1,2,36703.0,717.0,0.245,1,0.844,0.874,0.831,0.742,6.38,3472.0,0.062,42.0,0.052,1,0.2264,0
C021429,56,Male,Married,Master,Salaried,West,7.2,150000.0,7.2,60764.0,7362.0,1,0,1,53222.0,769.0,0.279,1,0.966,0.864,1.0,1.0,7.05,3115.0,0.816,39.0,0.357,0,0.0271,0
C021430,60,Male,Single,Master,Contract,West,18.5,150000.0,3.0,6065.0,8990.0,0,0,1,17830.0,709.0,0.118,1,0.803,1.0,0.98,0.834,1.75,1606.0,0.238,11.0,0.244,0,0.0228,0
C021431,36,Female,Married,High School,Salaried,West,1.1,150000.0,1.1,2528.0,8908.0,5,0,0,22489.0,744.0,0.163,0,0.626,0.611,0.61,0.524,9.15,768.0,0.43,71.0,0.651,0,0.0723,0
C021432,25,Female,Single,Bachelor,Self-employed,South,5.9,150000.0,5.9,19578.0,9844.0,5,0,4,17376.0,759.0,0.149,1,0.976,0.85,0.879,0.695,10.58,1795.0,0.132,44.0,0.317,1,0.0833,0
C021433,49,Female,Single,PhD,Self-employed,East,9.1,150000.0,3.0,108113.0,8521.0,1,0,5,21561.0,693.0,0.108,1,0.945,0.872,0.895,0.905,9.39,1077.0,0.089,22.0,0.205,1,0.2992,0
C021434,57,Other,Single,Master,Self-employed,Central,4.3,150000.0,4.3,10008.0,5037.0,3,0,1,53937.0,721.0,0.303,1,0.95,0.867,0.927,0.79,2.76,2865.0,0.934,23.0,0.265,0,0.0252,0
C021435,65,Male,Single,Bachelor,Contract,South,21.9,150000.0,3.0,13800.0,6484.0,4,0,2,38725.0,701.0,0.27,1,0.811,0.796,0.885,0.996,7.45,3823.0,0.657,92.0,0.161,0,0.0488,0
C021436,18,Male,Married,Bachelor,Salaried,South,1.2,150000.0,1.2,16391.0,10175.0,3,0,4,24403.0,769.0,0.194,1,0.966,0.893,0.89,0.762,13.1,3636.0,0.353,16.0,0.241,1,0.193,0
C021437,19,Male,Married,Bachelor,Salaried,North,15.8,150000.0,15.8,16933.0,5540.0,1,5,6,11988.0,480.0,0.076,1,0.86,0.967,0.889,0.787,4.51,505.0,0.689,34.0,0.092,2,0.9993,1
C021438,41,Male,Single,High School,Self-employed,East,7.2,150000.0,6.0,60986.0,7371.0,1,1,2,31229.0,662.0,0.188,1,0.891,0.999,0.882,0.777,8.78,934.0,0.095,40.0,0.0,1,0.2137,0
C021439,52,Male,Single,Bachelor,Unemployed,Central,3.9,150000.0,3.0,39611.0,6663.0,1,0,1,5660.0,747.0,0.046,1,0.873,0.947,0.958,1.0,5.92,944.0,0.111,80.0,0.153,0,0.014,0
C021440,18,Female,Single,Bachelor,Self-employed,Central,2.5,150000.0,2.5,9717.0,6375.0,4,5,1,6532.0,568.0,0.056,1,0.882,0.896,0.963,0.78,7.53,652.0,0.628,28.0,0.0,1,0.9756,1
C021441,28,Male,Married,High School,Self-employed,East,7.7,150000.0,6.0,7684.0,8216.0,2,0,3,30876.0,755.0,0.236,1,0.831,0.938,1.0,0.861,6.13,1615.0,0.946,95.0,0.196,0,0.0544,0
C021442,43,Female,Single,High School,Salaried,South,2.3,150000.0,2.3,34523.0,5000.0,0,0,3,57953.0,742.0,0.386,1,0.872,0.963,0.915,0.79,2.13,3109.0,0.991,108.0,0.694,0,0.1495,0
C021443,35,Female,Single,Bachelor,Contract,East,14.7,150000.0,12.0,95529.0,6642.0,4,0,2,47693.0,732.0,0.239,1,0.817,0.986,0.917,0.64,7.79,1756.0,0.692,49.0,0.198,0,0.0753,0
C021444,62,Male,Married,Bachelor,Salaried,North,11.8,150000.0,9.0,54636.0,7198.0,1,0,1,32466.0,770.0,0.148,1,0.859,0.798,0.966,0.801,3.16,2065.0,0.102,41.0,0.093,0,0.0125,0
C021445,20,Female,Married,Master,Contract,East,0.8,150000.0,0.8,34888.0,6087.0,5,0,5,24316.0,715.0,0.113,1,0.802,0.939,0.93,0.859,4.43,5335.0,0.94,37.0,0.271,1,0.2934,0
C021446,73,Male,Single,High School,Self-employed,West,5.1,150000.0,5.1,10748.0,10859.0,0,1,1,15440.0,676.0,0.137,1,0.788,0.968,0.952,0.598,4.03,779.0,0.786,63.0,0.32,1,0.2298,0
C021447,28,Female,Married,High School,Salaried,Central,4.4,150000.0,4.4,18130.0,11085.0,2,1,0,41113.0,711.0,0.249,1,0.743,0.914,0.858,0.833,9.48,1386.0,0.61,53.0,0.415,1,0.1069,0
C021448,45,Male,Married,Master,Salaried,North,2.8,150000.0,1.0,53001.0,7091.0,4,0,2,63147.0,745.0,0.374,1,0.939,1.0,0.884,0.896,9.61,1226.0,0.958,137.0,0.093,0,0.0626,0
C021449,79,Female,Married,High School,Salaried,North,9.2,150000.0,4.0,20716.0,11435.0,3,0,2,16890.0,748.0,0.134,1,1.0,0.841,0.898,0.795,0.41,1389.0,0.983,80.0,0.0,0,0.0394,0
C021450,59,Female,Single,High School,Salaried,South,6.6,150000.0,6.6,105416.0,9606.0,1,3,1,14342.0,649.0,0.113,1,0.905,1.0,0.904,0.819,4.62,1171.0,0.61,45.0,0.187,1,0.3506,0
C021451,79,Female,Married,Master,Salaried,East,0.5,150000.0,0.5,14771.0,10536.0,3,0,3,5811.0,770.0,0.025,1,0.848,0.925,1.0,0.951,9.81,8035.0,0.374,46.0,0.473,0,0.0193,0
C021452,19,Male,Divorced,High School,Salaried,Central,3.2,150000.0,3.0,145391.0,11860.0,1,0,2,85956.0,758.0,0.488,1,0.941,0.827,1.0,0.901,4.76,500.0,0.052,43.0,0.414,1,0.1197,0
C021453,62,Male,Married,Bachelor,Salaried,West,6.1,150000.0,1.0,271478.0,7262.0,3,3,2,15393.0,607.0,0.14,0,0.611,0.466,0.534,0.505,5.14,1770.0,0.816,66.0,0.39,1,0.9849,1
C021454,22,Male,Single,Master,Salaried,East,2.9,150000.0,2.9,12284.0,5000.0,3,0,1,85261.0,730.0,0.487,1,0.862,0.889,0.841,0.957,4.75,2038.0,0.036,29.0,0.289,1,0.0704,0
C021455,55,Female,Married,Associate,Salaried,Central,1.5,166881.0,1.5,9862.0,6335.0,0,0,3,14741.0,768.0,0.14,1,0.803,0.933,0.983,0.905,5.57,1816.0,0.764,34.0,0.367,0,0.0918,0
C021456,38,Female,Married,Bachelor,Salaried,East,2.7,150000.0,2.7,35121.0,5027.0,5,0,3,22107.0,758.0,0.139,1,0.804,0.87,0.861,1.0,4.74,5195.0,0.569,83.0,0.331,0,0.0469,0
C021457,66,Female,Divorced,PhD,Salaried,South,5.2,150000.0,5.2,36568.0,7918.0,5,0,4,9939.0,730.0,0.075,1,1.0,1.0,0.866,0.803,19.51,1367.0,0.953,32.0,0.168,1,0.0696,0
C021458,25,Male,Married,Associate,Salaried,West,2.8,150000.0,2.8,7522.0,6813.0,5,2,0,24357.0,694.0,0.144,1,0.903,0.91,0.975,0.782,6.59,2550.0,0.237,60.0,0.374,1,0.1211,0
C021459,73,Female,Married,Master,Self-employed,North,14.5,158298.0,8.0,7778.0,9758.0,2,0,5,36999.0,681.0,0.223,1,0.825,0.824,0.855,0.922,5.4,1844.0,0.891,17.0,0.605,1,0.3988,0
C021460,47,Female,Single,Bachelor,Salaried,North,1.6,150000.0,1.6,11653.0,10134.0,3,0,2,16314.0,665.0,0.114,1,0.92,0.89,0.944,0.831,6.9,3591.0,0.011,20.0,0.37,0,0.1288,0
C021461,50,Male,Married,Bachelor,Contract,South,2.8,150000.0,2.8,37601.0,8684.0,0,0,0,15551.0,720.0,0.06,1,0.991,0.932,0.879,0.882,3.1,569.0,0.278,70.0,0.249,0,0.0155,0
C021462,53,Male,Single,Associate,Salaried,East,8.1,150000.0,7.0,28765.0,6138.0,1,2,2,59783.0,635.0,0.372,1,0.765,0.85,0.945,0.662,3.56,1268.0,0.424,68.0,0.301,1,0.5966,1
C021463,20,Female,Married,Bachelor,Salaried,North,14.8,150000.0,4.0,58082.0,11635.0,3,4,3,14236.0,577.0,0.114,0,0.605,0.691,0.656,0.768,3.29,1668.0,0.617,34.0,0.017,1,0.9905,1
C021464,37,Male,Married,Bachelor,Contract,Central,5.1,150000.0,2.0,42952.0,10500.0,4,0,3,28134.0,708.0,0.162,1,0.946,0.888,0.919,0.753,1.46,735.0,0.163,116.0,0.364,0,0.1219,0
C021465,61,Male,Married,Master,Self-employed,Central,7.5,150000.0,4.0,19228.0,8270.0,0,0,5,22412.0,738.0,0.179,1,0.855,0.94,0.917,0.854,6.22,733.0,0.039,64.0,0.397,1,0.1219,0
C021466,77,Female,Married,Associate,Self-employed,West,15.3,150000.0,4.0,5056.0,10581.0,2,0,2,31330.0,704.0,0.251,1,0.859,1.0,0.878,0.891,3.19,1195.0,0.143,55.0,0.0,0,0.0255,0
C021467,79,Female,Single,High School,Salaried,South,5.2,150000.0,5.2,58976.0,5000.0,4,0,3,16770.0,684.0,0.099,1,0.825,0.965,1.0,0.882,6.31,596.0,0.515,70.0,0.411,0,0.0737,0
C021468,51,Male,Single,Associate,Contract,East,2.0,150000.0,2.0,38791.0,9638.0,5,1,0,16073.0,743.0,0.139,1,0.926,0.833,0.969,0.843,7.23,3528.0,0.649,20.0,0.26,1,0.0385,0
C021469,33,Female,Married,Bachelor,Salaried,Central,2.8,150000.0,2.8,9831.0,7658.0,5,0,6,10456.0,733.0,0.074,1,0.94,0.997,0.771,1.0,10.71,1598.0,0.781,6.0,0.188,1,0.3696,0
C021470,47,Male,Married,Bachelor,Unemployed,West,1.7,150000.0,1.7,21418.0,7094.0,4,0,0,22481.0,799.0,0.135,1,0.883,1.0,0.923,0.733,1.87,6238.0,0.74,18.0,0.323,0,0.0059,0
C021471,46,Male,Married,Bachelor,Contract,North,7.2,150000.0,3.0,69483.0,10456.0,5,0,0,35001.0,742.0,0.228,1,0.937,0.919,0.962,0.903,2.06,547.0,0.453,85.0,0.0,0,0.018,0
C021472,42,Male,Married,High School,Salaried,South,7.0,150000.0,7.0,15282.0,5582.0,0,1,0,54638.0,691.0,0.332,1,0.853,1.0,1.0,0.626,2.74,3352.0,0.883,28.0,0.558,1,0.0644,0
C021473,40,Female,Single,High School,Salaried,West,11.2,150000.0,11.2,33320.0,9391.0,3,0,1,6421.0,778.0,0.111,1,0.86,0.823,0.781,0.712,9.19,1806.0,0.247,63.0,0.108,0,0.0298,0
C021474,71,Female,Married,High School,Salaried,North,5.8,150000.0,2.0,28301.0,10206.0,1,0,1,33277.0,784.0,0.242,1,0.777,0.949,0.973,0.675,1.69,5361.0,0.694,19.0,0.395,0,0.0252,0
C021475,42,Male,Married,Bachelor,Unemployed,South,2.9,150000.0,2.9,19683.0,5000.0,1,0,3,19742.0,723.0,0.148,1,0.967,0.95,0.915,0.927,5.84,1723.0,0.694,16.0,0.254,0,0.1618,0
C021476,19,Female,Married,Bachelor,Salaried,South,20.2,150000.0,7.0,4966.0,11780.0,4,0,1,24580.0,797.0,0.189,1,0.871,0.965,0.947,1.0,4.02,5850.0,0.544,38.0,0.258,0,0.008,0
C021477,62,Male,Married,PhD,Contract,East,3.0,150000.0,3.0,50733.0,10188.0,1,0,0,14402.0,784.0,0.106,1,1.0,0.87,0.998,0.629,4.16,983.0,0.822,55.0,0.122,0,0.0066,0
C021478,59,Male,Married,Associate,Salaried,Central,2.3,150000.0,2.3,91016.0,11097.0,1,2,0,37799.0,684.0,0.227,1,0.819,0.932,0.884,0.914,2.04,2010.0,0.276,82.0,0.323,1,0.2859,0
C021479,41,Male,Married,High School,Salaried,East,6.0,150000.0,6.0,25973.0,5000.0,3,0,1,11266.0,798.0,0.108,1,0.867,0.893,0.977,0.91,7.34,1639.0,0.619,42.0,0.0,0,0.0086,0
C021480,57,Female,Single,Bachelor,Contract,Central,5.7,150000.0,1.0,31820.0,7169.0,1,0,2,11625.0,756.0,0.114,1,0.87,0.931,0.961,0.661,0.79,3460.0,0.611,50.0,0.278,0,0.0318,0
C021481,76,Male,Married,Bachelor,Self-employed,West,3.5,150000.0,2.0,13861.0,7578.0,3,0,0,19946.0,746.0,0.096,1,0.802,0.879,0.933,0.951,3.43,1978.0,0.461,20.0,0.446,0,0.0138,0
C021482,75,Female,Single,Bachelor,Contract,South,4.9,270914.0,4.9,9415.0,17357.0,2,0,1,13825.0,745.0,0.054,1,0.988,1.0,0.983,0.634,4.77,500.0,0.183,211.0,0.347,0,0.0176,0
C021483,66,Male,Married,Master,Salaried,West,5.3,150000.0,2.0,105241.0,9763.0,1,0,1,21402.0,787.0,0.159,1,0.902,0.8,1.0,0.945,0.42,2017.0,0.608,30.0,0.0,0,0.0192,0
C021484,54,Female,Single,Bachelor,Salaried,South,5.7,150000.0,5.0,80724.0,11417.0,1,0,1,28137.0,783.0,0.161,1,0.881,0.992,1.0,0.612,6.64,3858.0,0.782,16.0,0.054,0,0.019,0
C021485,19,Other,Married,High School,Salaried,South,4.1,150000.0,4.1,43381.0,5000.0,2,0,4,19196.0,772.0,0.116,1,1.0,0.988,0.838,0.887,3.36,500.0,0.574,39.0,0.172,1,0.1131,0
C021486,49,Male,Married,Master,Salaried,South,11.3,150000.0,8.0,23795.0,6347.0,4,2,1,21720.0,722.0,0.156,1,0.99,0.842,0.879,0.79,4.07,4825.0,0.89,58.0,0.225,1,0.1632,0
C021487,68,Female,Single,Bachelor,Contract,North,2.0,150000.0,2.0,44966.0,10216.0,2,2,4,6377.0,639.0,0.054,1,0.736,0.844,0.905,0.889,1.7,1987.0,0.464,25.0,0.439,2,0.7462,1
C021488,70,Female,Single,High School,Salaried,South,10.6,150000.0,3.0,196647.0,6990.0,3,0,1,43571.0,707.0,0.203,1,1.0,0.937,0.831,0.714,4.6,1766.0,0.202,34.0,0.187,0,0.0317,0
C021489,65,Female,Married,Associate,Self-employed,North,1.8,150000.0,1.8,46491.0,5122.0,2,0,2,52253.0,675.0,0.324,1,1.0,0.948,0.957,0.993,10.29,2235.0,0.047,74.0,0.428,0,0.1998,0
C021490,79,Male,Single,Bachelor,Self-employed,West,2.0,150000.0,2.0,24523.0,8955.0,5,0,2,25717.0,719.0,0.154,1,0.71,0.836,0.965,0.908,6.77,1854.0,0.323,36.0,0.401,0,0.0893,0
C021491,50,Male,Single,Master,Salaried,East,8.5,150000.0,6.0,10235.0,8844.0,3,0,0,28281.0,783.0,0.191,1,0.78,0.903,0.923,0.821,5.59,4507.0,0.425,98.0,0.347,0,0.0176,0
C021492,24,Male,Married,High School,Contract,North,3.4,150000.0,3.4,12417.0,9682.0,3,0,2,16074.0,769.0,0.019,1,0.913,0.872,0.987,0.746,1.49,2151.0,0.978,53.0,0.336,0,0.0179,0
C021493,48,Female,Married,Master,Self-employed,West,6.2,150000.0,1.0,25565.0,10846.0,5,0,1,32328.0,780.0,0.218,1,0.895,0.932,0.994,0.877,2.8,1097.0,0.652,25.0,0.383,0,0.0294,0
C021494,37,Male,Single,High School,Self-employed,East,1.9,150000.0,1.9,59503.0,6286.0,3,0,2,6907.0,801.0,0.01,1,0.806,0.894,0.955,0.724,4.73,3497.0,0.575,39.0,0.242,0,0.0105,0
C021495,69,Male,Married,Bachelor,Salaried,East,9.3,150000.0,3.0,27235.0,6873.0,0,0,6,102272.0,640.0,0.651,1,0.937,0.815,1.0,0.797,7.37,1012.0,0.738,33.0,0.221,2,0.6635,1
C021496,66,Female,Married,High School,Salaried,North,4.0,150000.0,4.0,69355.0,7065.0,1,0,6,8961.0,688.0,0.105,1,0.984,0.957,1.0,0.826,4.73,2668.0,0.627,64.0,0.285,1,0.2313,0
C021497,44,Female,Married,Associate,Unemployed,North,6.2,150000.0,5.0,4915.0,7329.0,5,0,2,7915.0,755.0,0.057,1,0.823,0.765,0.897,0.822,1.97,1557.0,0.323,21.0,0.388,0,0.0241,0
C021498,42,Male,Single,Master,Salaried,East,2.1,150000.0,2.1,22895.0,9254.0,3,0,3,45388.0,730.0,0.354,1,0.801,0.843,0.941,0.961,8.98,6251.0,0.484,18.0,0.227,0,0.1268,0
C021499,27,Female,Married,Bachelor,Self-employed,South,3.6,150000.0,3.6,4369.0,10114.0,1,0,3,35276.0,734.0,0.219,0,0.739,0.542,0.598,0.585,9.89,3499.0,0.277,35.0,0.399,0,0.1311,0
C021500,20,Female,Single,Master,Unemployed,East,0.9,150000.0,0.9,29614.0,6371.0,4,2,0,46097.0,673.0,0.308,0,0.636,0.615,0.632,0.524,11.15,1147.0,0.139,44.0,0.144,1,0.8209,1
C021501,37,Female,Divorced,Associate,Unemployed,West,8.0,150000.0,8.0,21791.0,5510.0,4,1,1,41884.0,708.0,0.307,1,1.0,0.92,0.967,0.822,2.63,5753.0,0.277,2.0,0.298,1,0.1326,0
C021502,32,Male,Single,Bachelor,Contract,Central,13.4,150000.0,13.4,20295.0,9291.0,3,2,1,19798.0,694.0,0.155,1,0.935,0.921,0.925,0.717,5.48,4107.0,0.403,16.0,0.032,1,0.3216,0
C021503,34,Male,Married,Associate,Contract,East,9.2,150000.0,6.0,150344.0,11459.0,4,1,5,34293.0,697.0,0.197,1,0.89,0.924,0.835,0.847,5.04,565.0,0.578,15.0,0.216,2,0.5635,1
C021504,79,Male,Married,Master,Salaried,North,1.9,150000.0,1.9,80983.0,11493.0,0,0,0,8681.0,744.0,0.123,1,0.776,0.876,0.95,1.0,10.83,729.0,0.735,41.0,0.479,0,0.0288,0
C021505,60,Other,Married,Bachelor,Salaried,West,2.1,150000.0,2.1,62066.0,6885.0,0,0,5,22314.0,724.0,0.152,1,0.901,0.922,1.0,0.986,5.28,5313.0,0.816,57.0,0.469,1,0.2219,0
C021506,52,Male,Married,Bachelor,Unemployed,Central,6.9,150000.0,4.0,71578.0,9070.0,1,0,6,17882.0,752.0,0.11,1,0.947,0.925,0.909,0.824,8.41,2849.0,0.534,96.0,0.4,1,0.1791,0
C021507,29,Male,Married,Associate,Salaried,South,11.4,150000.0,5.0,25964.0,9330.0,2,4,3,37059.0,592.0,0.206,1,0.821,0.811,0.906,0.62,13.1,693.0,0.524,76.0,0.552,1,0.9708,1
C021508,70,Female,Married,High School,Salaried,North,6.1,150000.0,1.0,13426.0,8422.0,1,0,5,43466.0,759.0,0.302,1,0.711,0.92,0.962,1.0,7.31,503.0,0.897,22.0,0.337,1,0.2047,0
C021509,57,Female,Married,Bachelor,Contract,West,13.5,150000.0,5.0,45512.0,10586.0,1,0,4,8210.0,783.0,0.041,1,0.884,0.874,0.983,0.893,11.41,6163.0,0.512,15.0,0.18,1,0.0344,0
C021510,49,Male,Divorced,High School,Salaried,North,2.1,150000.0,2.0,17330.0,7572.0,5,0,5,37419.0,702.0,0.171,1,0.898,0.999,0.994,0.852,11.11,1167.0,0.72,27.0,0.133,1,0.1526,0
C021511,46,Male,Single,High School,Salaried,North,5.4,150000.0,5.0,19964.0,11061.0,3,2,5,47821.0,717.0,0.283,1,0.769,0.97,0.927,0.87,7.32,1649.0,0.937,70.0,0.318,2,0.7066,1
C021512,52,Female,Married,Bachelor,Salaried,North,1.9,150000.0,1.9,33802.0,11438.0,5,1,3,98963.0,657.0,0.528,1,1.0,0.876,0.967,0.796,11.55,2268.0,0.248,34.0,0.163,2,0.4842,1
C021513,70,Male,Married,Bachelor,Salaried,Central,1.6,150000.0,1.6,136904.0,8712.0,5,0,4,14255.0,654.0,0.07,1,1.0,1.0,0.953,0.708,12.76,500.0,0.593,31.0,0.446,1,0.5573,1
C021514,62,Female,Married,High School,Unemployed,West,1.7,150000.0,1.7,43423.0,10860.0,5,0,4,14606.0,703.0,0.064,1,0.929,0.755,0.953,0.961,6.72,1728.0,0.388,14.0,0.0,1,0.106,0
C021515,48,Female,Single,Master,Self-employed,Central,10.2,150000.0,10.2,81370.0,6169.0,0,0,0,51231.0,761.0,0.274,1,0.913,0.873,0.969,0.717,3.06,634.0,0.809,48.0,0.462,0,0.0343,0
C021516,59,Female,Married,Master,Salaried,West,3.2,150000.0,3.2,7753.0,7386.0,3,3,0,73211.0,675.0,0.39,1,0.861,0.847,0.849,0.818,1.58,45282.0,0.423,61.0,0.275,1,0.4065,0
C021517,75,Female,Married,Master,Salaried,West,4.3,150000.0,4.3,37075.0,7296.0,5,1,1,11917.0,699.0,0.101,1,1.0,0.964,0.949,0.845,7.75,13051.0,0.908,91.0,0.519,1,0.0928,0
C021518,38,Male,Married,Associate,Salaried,South,1.9,150000.0,1.9,10569.0,7280.0,5,0,0,46675.0,785.0,0.283,1,0.887,1.0,0.884,0.807,2.58,1072.0,0.14,62.0,0.209,0,0.0089,0
C021519,73,Female,Married,Master,Salaried,South,8.8,163329.0,5.0,50934.0,5000.0,2,0,5,10871.0,666.0,0.057,1,0.851,1.0,0.904,0.968,6.1,12090.0,0.716,57.0,0.059,1,0.3663,0
C021520,55,Female,Married,Bachelor,Salaried,Central,10.0,150000.0,9.0,62199.0,8983.0,5,1,2,15988.0,723.0,0.083,1,0.852,1.0,1.0,0.929,2.48,7667.0,0.283,64.0,0.0,1,0.1365,0
C021521,29,Female,Married,Bachelor,Self-employed,East,12.5,150000.0,12.5,30042.0,10014.0,2,2,0,7665.0,671.0,0.079,1,0.819,0.958,0.952,0.589,0.98,1123.0,0.916,19.0,0.322,1,0.1004,0
C021522,77,Female,Married,High School,Salaried,North,0.7,150000.0,0.7,56230.0,8851.0,1,0,2,42571.0,726.0,0.271,1,0.725,0.882,0.977,0.903,3.58,6726.0,0.009,57.0,0.374,0,0.0641,0
C021523,60,Female,Married,Bachelor,Salaried,East,9.0,150000.0,9.0,5010.0,5987.0,2,0,0,19092.0,704.0,0.134,1,0.983,0.883,0.912,0.882,9.05,530.0,0.87,11.0,0.525,0,0.028,0
C021524,41,Female,Married,High School,Self-employed,South,8.5,150000.0,8.5,22075.0,11435.0,1,0,2,25073.0,681.0,0.164,1,0.808,0.904,0.957,0.807,17.7,4296.0,0.06,24.0,0.191,0,0.2506,0
C021525,31,Male,Married,PhD,Self-employed,East,11.4,150000.0,9.0,15106.0,10250.0,1,0,6,18678.0,780.0,0.159,1,0.765,0.856,0.957,0.89,10.67,2112.0,0.106,18.0,0.117,1,0.425,0
C021526,74,Female,Married,Associate,Self-employed,South,5.3,150000.0,3.0,21440.0,5000.0,3,1,4,33722.0,696.0,0.196,1,0.771,0.925,0.997,0.629,7.8,4332.0,0.543,65.0,0.0,2,0.2703,0
C021527,69,Male,Married,PhD,Salaried,Central,5.8,150000.0,5.8,18028.0,6979.0,0,3,2,16949.0,618.0,0.13,0,0.548,0.554,0.695,0.405,6.09,1128.0,0.052,97.0,0.04,1,0.9649,1
C021528,20,Male,Divorced,Master,Salaried,North,4.2,150000.0,4.0,18317.0,8877.0,4,0,1,11676.0,826.0,0.115,1,1.0,0.909,0.934,0.915,14.13,711.0,0.44,28.0,0.506,0,0.0065,0
