age,annual_income,loan_amount,credit_score,credit_history_years,debt_to_income_ratio,num_delinquencies,num_open_accounts,recent_credit_inquiries,savings_balance,employment_years,interest_rate,loan_tenure_months,employment_status,rent_or_own,loan_purpose,region,default
52,34782.0,18714.0,643.0,11.0,0.338,3,3,2,72405.0,8.0,9.93,11.0,Self-employed,Rent,Debt consolidation,North,1
36,141063.0,33165.0,773.0,3.0,0.477,0,3,2,48779.0,1.0,9.4,11.0,Contract,Mortgage,Education,Central,0
29,48704.0,17725.0,752.0,8.0,0.015,0,8,0,22010.0,15.0,11.78,18.0,Unemployed,Mortgage,Business,North,0
23,49050.0,25483.0,754.0,15.0,0.237,0,3,2,85658.0,6.0,12.28,8.0,Salaried,Rent,Medical,West,0
62,121876.0,35030.0,622.0,12.0,0.283,0,8,0,41643.0,3.0,11.67,20.0,Salaried,Own,Other,North,0
21,68599.0,82012.0,709.0,20.0,0.43,0,12,3,16508.0,11.0,8.88,7.0,Salaried,Rent,Other,Central,0
49,52573.0,30856.0,733.0,1.0,0.447,0,7,0,40771.0,4.0,9.13,6.0,Salaried,Rent,Home improvement,South,0
61,75177.0,25933.0,634.0,4.0,0.409,0,11,1,30568.0,3.0,14.56,37.0,Contract,Own,Medical,Central,0
38,84482.0,101372.0,625.0,20.0,0.439,0,12,1,19784.0,6.0,12.31,5.0,Salaried,Own,Home improvement,Central,0
30,56101.0,10000.0,635.0,3.0,0.14,2,6,0,79336.0,6.0,16.04,16.0,Self-employed,Own,Medical,East,0
56,99437.0,20558.0,610.0,10.0,0.097,2,7,5,69665.0,4.0,9.31,6.0,Self-employed,Mortgage,Debt consolidation,West,1
51,29768.0,12633.0,748.0,2.0,0.359,0,10,1,28262.0,6.0,9.42,5.0,Salaried,Rent,Medical,Central,0
21,69147.0,18420.0,742.0,6.0,0.36,0,5,1,35435.0,7.0,10.74,3.0,Contract,Rent,Medical,West,0
49,92981.0,34648.0,672.0,2.0,0.294,0,10,1,54345.0,9.0,8.65,14.0,Salaried,Rent,Medical,South,0
21,84287.0,45959.0,686.0,7.0,0.276,0,11,1,14534.0,3.0,9.94,10.0,Salaried,Mortgage,Medical,North,0
40,17456.0,14909.0,653.0,7.0,0.431,0,13,0,23409.0,5.0,15.73,29.0,Salaried,Rent,Debt consolidation,East,0
35,55847.0,36383.0,817.0,1.0,0.256,1,12,5,150127.0,11.0,13.49,17.0,Salaried,Rent,Other,South,0
61,30708.0,11235.0,666.0,14.0,0.216,1,12,1,20093.0,13.0,12.42,29.0,Self-employed,Rent,Other,Central,0
68,121440.0,10000.0,661.0,12.0,0.393,0,2,0,50330.0,13.0,9.82,4.0,Contract,Rent,Debt consolidation,Central,0
55,48297.0,23229.0,683.0,4.0,0.291,0,7,0,39912.0,6.0,14.95,11.0,Contract,Own,Business,East,0
56,114243.0,18697.0,618.0,11.0,0.502,0,1,0,87353.0,8.0,10.96,14.0,Unemployed,Own,Business,West,0
22,30657.0,67366.0,705.0,13.0,0.182,0,4,0,51640.0,9.0,6.59,25.0,Salaried,Rent,Business,Central,0
24,74225.0,108699.0,768.0,13.0,0.123,0,13,1,15296.0,5.0,14.84,37.0,Self-employed,Rent,Debt consolidation,West,0
59,60136.0,13955.0,680.0,2.0,0.17,0,3,0,91827.0,7.0,11.31,5.0,Salaried,Own,Home improvement,Central,0
41,273823.0,10000.0,734.0,1.0,0.314,0,5,1,9826.0,19.0,19.37,5.0,Self-employed,Rent,Debt consolidation,West,0
45,114446.0,10000.0,582.0,1.0,0.082,0,1,1,24714.0,2.0,10.67,13.0,Self-employed,Rent,Business,North,0
54,110485.0,11769.0,638.0,9.0,0.489,2,10,0,6253.0,8.0,13.46,28.0,Salaried,Own,Business,North,0
38,182644.0,25732.0,695.0,11.0,0.262,2,12,1,52073.0,3.0,7.62,8.0,Self-employed,Rent,Business,Central,0
54,69988.0,18108.0,588.0,9.0,0.475,0,5,3,349820.0,10.0,12.3,11.0,Salaried,Own,Home improvement,North,1
56,56685.0,10000.0,708.0,7.0,0.079,0,8,0,65622.0,2.0,13.83,30.0,Salaried,Rent,Other,East,0
32,53240.0,84087.0,673.0,10.0,0.264,1,9,2,55211.0,15.0,10.76,33.0,Salaried,Rent,Home improvement,Central,0
54,71704.0,36212.0,706.0,2.0,0.39,0,3,4,15211.0,21.0,9.75,33.0,Salaried,Rent,Debt consolidation,West,0
29,13049.0,82394.0,677.0,8.0,0.547,0,10,2,27854.0,16.0,14.14,40.0,Salaried,Rent,Medical,East,1
36,59951.0,10000.0,681.0,3.0,0.195,0,9,5,15433.0,9.0,10.64,16.0,Self-employed,Mortgage,Medical,Central,0
59,67828.0,57211.0,547.0,14.0,0.335,0,4,2,15715.0,4.0,9.2,11.0,Self-employed,Own,Debt consolidation,West,0
69,54956.0,19697.0,630.0,17.0,0.271,0,8,1,40279.0,7.0,11.54,18.0,Salaried,Own,Medical,East,0
24,25797.0,16418.0,718.0,2.0,0.37,0,9,5,3990.0,3.0,10.63,52.0,Contract,Mortgage,Medical,South,0
52,55138.0,22432.0,612.0,10.0,0.181,1,11,2,20793.0,4.0,13.59,23.0,Salaried,Rent,Debt consolidation,North,1
48,25757.0,13035.0,636.0,4.0,0.444,0,13,2,13909.0,9.0,19.86,18.0,Salaried,Own,Debt consolidation,North,0
50,158826.0,19786.0,666.0,5.0,0.15,2,10,0,6910.0,16.0,9.05,32.0,Self-employed,Own,Debt consolidation,North,0
59,51972.0,44793.0,671.0,8.0,0.054,0,8,0,41822.0,7.0,12.2,37.0,Salaried,Rent,Business,West,0
24,19255.0,10000.0,729.0,3.0,0.13,5,13,4,29434.0,14.0,10.14,3.0,Unemployed,Own,Medical,South,1
57,53446.0,67710.0,703.0,3.0,0.178,2,5,3,12306.0,7.0,6.74,27.0,Salaried,Rent,Business,North,0
34,97975.0,29563.0,654.0,8.0,0.114,0,9,3,25222.0,17.0,18.68,17.0,Salaried,Rent,Other,West,0
28,65963.0,20279.0,596.0,27.0,0.533,0,1,0,46888.0,5.0,7.55,8.0,Salaried,Rent,Business,East,0
42,36220.0,44432.0,850.0,14.0,0.115,0,8,2,26722.0,3.0,9.75,8.0,Contract,Own,Home improvement,West,0
22,41232.0,28937.0,692.0,14.0,0.355,0,4,1,31107.0,2.0,10.34,15.0,Salaried,Own,Other,East,0
51,51135.0,15368.0,740.0,5.0,0.381,0,9,3,17367.0,9.0,10.21,5.0,Contract,Rent,Medical,East,0
48,47013.0,12337.0,559.0,6.0,0.179,2,3,3,7746.0,3.0,16.73,42.0,Self-employed,Rent,Debt consolidation,North,1
46,29949.0,67823.0,670.0,4.0,0.229,0,10,2,7882.0,3.0,10.3,20.0,Contract,Mortgage,Medical,South,0
22,57689.0,10000.0,667.0,21.0,0.098,0,7,2,35447.0,5.0,10.52,22.0,Self-employed,Rent,Business,South,0
58,28752.0,19002.0,664.0,9.0,0.503,0,2,1,75457.0,14.0,12.84,22.0,Salaried,Mortgage,Other,East,0
22,100909.0,10000.0,733.0,15.0,0.13,0,3,0,20589.0,14.0,9.52,21.0,Contract,Own,Other,Central,0
33,107916.0,31756.0,675.0,16.0,0.4,2,5,0,142552.0,34.0,9.67,24.0,Salaried,Mortgage,Debt consolidation,West,0
40,34484.0,20480.0,666.0,6.0,0.42,2,9,6,36050.0,10.0,10.59,15.0,Contract,Rent,Other,East,1
55,40370.0,10000.0,689.0,9.0,0.326,1,8,1,67818.0,1.0,11.93,9.0,Contract,Own,Other,Central,0
40,47446.0,11479.0,691.0,7.0,0.304,2,9,1,24656.0,4.0,7.89,15.0,Contract,Own,Debt consolidation,North,0
61,58845.0,22772.0,623.0,10.0,0.261,0,9,2,31052.0,13.0,11.92,36.0,Self-employed,Own,Debt consolidation,West,0
66,68959.0,27277.0,744.0,8.0,0.29,0,10,0,41077.0,11.0,7.64,50.0,Self-employed,Rent,Other,East,0
58,77240.0,10000.0,658.0,2.0,0.364,3,1,0,5323.0,7.0,9.91,4.0,Salaried,Own,Business,South,0
22,76256.0,12977.0,684.0,11.0,0.728,0,13,0,36744.0,13.0,17.42,28.0,Unemployed,Mortgage,Debt consolidation,East,0
58,140734.0,24843.0,772.0,6.0,0.285,0,4,0,113689.0,1.0,9.82,41.0,Self-employed,Rent,Education,Central,0
31,61895.0,54577.0,850.0,4.0,0.453,0,2,3,24839.0,4.0,13.71,4.0,Contract,Mortgage,Home improvement,South,0
64,29250.0,41334.0,716.0,14.0,0.402,0,13,2,59559.0,2.0,14.91,10.0,Salaried,Mortgage,Education,South,0
68,24710.0,15659.0,594.0,10.0,0.265,1,8,2,10794.0,6.0,10.65,25.0,Salaried,Mortgage,Other,North,1
25,147220.0,46598.0,674.0,7.0,0.028,2,2,4,55757.0,8.0,8.86,17.0,Salaried,Rent,Medical,Central,1
25,79246.0,17391.0,784.0,2.0,0.192,0,6,3,69928.0,10.0,11.76,8.0,Self-employed,Mortgage,Debt consolidation,South,0
55,67074.0,10000.0,677.0,5.0,0.147,0,8,0,73048.0,16.0,7.51,5.0,Contract,Mortgage,Debt consolidation,North,0
28,76646.0,64904.0,736.0,1.0,0.273,0,5,3,173320.0,3.0,15.33,8.0,Contract,Rent,Education,East,0
68,65392.0,31046.0,735.0,4.0,0.098,1,12,5,36381.0,3.0,12.4,25.0,Contract,Own,Debt consolidation,North,0
47,75982.0,25363.0,651.0,11.0,0.284,0,10,0,96089.0,9.0,8.51,6.0,Salaried,Rent,Debt consolidation,East,0
49,48780.0,22163.0,794.0,9.0,0.524,0,2,3,4369.0,8.0,6.33,4.0,Self-employed,Mortgage,Business,North,0
63,106976.0,27641.0,714.0,9.0,0.184,0,1,0,82665.0,6.0,13.07,8.0,Salaried,Own,Other,East,0
31,44861.0,22147.0,689.0,5.0,0.253,2,4,3,15391.0,1.0,13.46,6.0,Salaried,Own,Education,East,0
48,36432.0,17733.0,681.0,10.0,0.03,0,12,0,14771.0,19.0,9.66,26.0,Contract,Rent,Other,East,0
69,23624.0,13496.0,626.0,22.0,0.16,0,11,1,146362.0,3.0,11.42,22.0,Salaried,Own,Other,South,0
22,52536.0,23335.0,647.0,6.0,0.049,0,11,1,34273.0,4.0,11.72,16.0,Self-employed,Rent,Other,South,0
29,120226.0,11374.0,634.0,5.0,0.403,0,11,0,49634.0,13.0,10.86,81.0,Salaried,Own,Debt consolidation,East,0
28,46558.0,10000.0,815.0,11.0,0.396,2,3,4,8221.0,1.0,7.25,19.0,Self-employed,Rent,Home improvement,North,0
37,28052.0,26966.0,747.0,7.0,0.11,0,11,1,93658.0,3.0,8.73,24.0,Self-employed,Rent,Debt consolidation,North,0
27,70028.0,45936.0,634.0,7.0,0.238,1,10,0,32993.0,5.0,12.51,13.0,Salaried,Own,Home improvement,East,0
29,41853.0,12123.0,791.0,12.0,0.318,0,5,1,41086.0,3.0,12.32,22.0,Self-employed,Own,Education,South,0
62,140301.0,13812.0,765.0,14.0,0.471,2,8,4,96977.0,4.0,11.37,15.0,Salaried,Own,Other,North,0
43,108123.0,10000.0,655.0,7.0,0.313,0,12,4,78957.0,10.0,11.93,28.0,Salaried,Own,Medical,Central,0
38,29763.0,10000.0,719.0,9.0,0.221,0,7,4,43472.0,6.0,12.57,13.0,Salaried,Own,Debt consolidation,East,0
41,54413.0,10000.0,653.0,29.0,0.419,5,3,0,12334.0,15.0,11.55,12.0,Self-employed,Own,Debt consolidation,South,1
68,39522.0,45739.0,746.0,6.0,0.605,0,7,5,51079.0,10.0,12.4,12.0,Salaried,Own,Debt consolidation,Central,0
45,31626.0,10000.0,717.0,5.0,0.276,0,6,2,8984.0,7.0,10.43,16.0,Salaried,Own,Business,North,0
43,58060.0,31082.0,667.0,9.0,0.393,0,6,0,70079.0,4.0,9.48,17.0,Salaried,Own,Education,North,0
66,93904.0,18054.0,622.0,10.0,0.312,2,11,5,26359.0,3.0,8.59,12.0,Salaried,Own,Debt consolidation,North,1
22,57243.0,34682.0,686.0,12.0,0.549,0,1,2,10916.0,5.0,10.3,14.0,Salaried,Rent,Medical,South,0
44,45077.0,52820.0,717.0,3.0,0.369,1,1,0,10131.0,7.0,9.78,26.0,Self-employed,Mortgage,Business,East,0
57,17793.0,21537.0,762.0,4.0,0.115,0,13,2,22698.0,12.0,15.48,14.0,Salaried,Rent,Business,North,0
46,41515.0,51550.0,725.0,6.0,0.163,0,9,0,19250.0,6.0,11.7,20.0,Salaried,Mortgage,Debt consolidation,West,0
63,81104.0,70431.0,741.0,25.0,0.172,1,6,6,32324.0,14.0,12.61,6.0,Contract,Mortgage,Business,North,0
64,28622.0,60461.0,649.0,4.0,0.314,0,7,3,7528.0,8.0,11.17,9.0,Self-employed,Mortgage,Other,North,0
37,121226.0,13305.0,581.0,3.0,0.351,0,5,5,17583.0,2.0,6.48,11.0,Salaried,Mortgage,Debt consolidation,East,1
61,43434.0,10000.0,597.0,13.0,0.039,0,12,5,38995.0,6.0,10.17,13.0,Salaried,Own,Debt consolidation,Central,1
32,66606.0,20058.0,674.0,18.0,0.277,0,1,1,6501.0,9.0,12.16,40.0,Contract,Own,Medical,Central,0
32,48073.0,25180.0,647.0,5.0,0.113,0,8,2,10729.0,4.0,13.31,7.0,Contract,Own,Debt consolidation,North,0
68,31352.0,10000.0,683.0,5.0,0.508,0,13,2,32731.0,5.0,9.43,1.0,Salaried,Own,Home improvement,East,0
21,76280.0,23059.0,730.0,7.0,0.22,3,3,0,47370.0,1.0,5.66,8.0,Salaried,Rent,Business,Central,0
38,43092.0,10000.0,725.0,14.0,0.072,0,3,4,13094.0,9.0,13.7,34.0,Contract,Rent,Business,North,0
51,37867.0,70217.0,561.0,9.0,0.177,0,10,1,25186.0,7.0,9.91,5.0,Salaried,Rent,Debt consolidation,West,0
41,16206.0,31510.0,832.0,3.0,0.18,1,9,2,34334.0,8.0,10.13,17.0,Salaried,Own,Debt consolidation,Central,0
62,122575.0,11927.0,712.0,3.0,0.519,4,11,1,33694.0,23.0,9.58,47.0,Salaried,Rent,Other,North,1
33,60077.0,24222.0,706.0,7.0,0.332,0,11,3,12958.0,11.0,12.31,48.0,Self-employed,Own,Medical,East,0
48,110042.0,26573.0,682.0,25.0,0.342,0,12,2,71306.0,9.0,13.12,13.0,Salaried,Own,Business,East,0
27,84213.0,31640.0,675.0,9.0,0.135,4,8,4,25533.0,12.0,13.71,13.0,Unemployed,Mortgage,Business,North,1
31,110033.0,23203.0,751.0,9.0,0.307,0,7,2,39407.0,5.0,10.69,34.0,Salaried,Rent,Other,South,0
29,43902.0,44745.0,636.0,9.0,0.371,0,12,1,36755.0,8.0,8.05,42.0,Salaried,Own,Medical,South,0
57,28146.0,10000.0,707.0,6.0,0.262,0,6,3,137523.0,4.0,6.54,17.0,Salaried,Rent,Home improvement,North,0
30,91079.0,19993.0,773.0,4.0,0.308,1,2,2,41286.0,2.0,12.24,8.0,Salaried,Rent,Other,North,0
53,64319.0,84120.0,700.0,10.0,0.361,0,10,6,21856.0,5.0,10.43,25.0,Contract,Rent,Home improvement,South,1
37,46328.0,16919.0,718.0,2.0,0.162,0,4,4,9288.0,4.0,12.49,15.0,Salaried,Rent,Education,West,0
48,90084.0,26398.0,613.0,8.0,0.272,0,13,5,11221.0,6.0,16.35,15.0,Salaried,Mortgage,Debt consolidation,West,1
63,70932.0,10442.0,735.0,13.0,0.664,0,11,0,30154.0,7.0,11.86,7.0,Salaried,Mortgage,Home improvement,North,0
63,85086.0,111040.0,710.0,17.0,0.225,0,5,1,25337.0,1.0,16.14,7.0,Salaried,Own,Other,West,0
21,34122.0,27281.0,684.0,3.0,0.478,0,5,1,20603.0,7.0,12.44,10.0,Salaried,Rent,Other,North,0
59,102507.0,10000.0,730.0,12.0,0.126,0,7,2,65772.0,30.0,10.23,27.0,Unemployed,Own,Debt consolidation,Central,0
67,59722.0,49900.0,627.0,6.0,0.349,0,7,0,52432.0,12.0,12.46,16.0,Self-employed,Own,Debt consolidation,West,0
53,108736.0,10000.0,789.0,15.0,0.191,3,7,1,12458.0,10.0,14.11,25.0,Contract,Rent,Other,South,0
30,101981.0,36785.0,849.0,3.0,0.439,0,6,0,15990.0,11.0,9.29,16.0,Salaried,Rent,Other,West,0
53,87331.0,47690.0,657.0,5.0,0.22,0,1,1,5905.0,11.0,11.91,7.0,Self-employed,Rent,Education,East,0
52,56324.0,100711.0,755.0,17.0,0.522,0,5,0,14971.0,3.0,8.91,17.0,Salaried,Rent,Home improvement,Central,0
53,88456.0,26053.0,682.0,8.0,0.552,0,12,0,94880.0,4.0,16.61,7.0,Unemployed,Mortgage,Debt consolidation,North,0
42,110297.0,22848.0,622.0,3.0,0.41,0,2,0,33558.0,6.0,8.92,16.0,Contract,Rent,Medical,Central,0
46,83592.0,10000.0,761.0,2.0,0.118,0,3,5,14663.0,2.0,6.06,22.0,Salaried,Mortgage,Other,North,0
52,66932.0,15639.0,674.0,5.0,0.537,0,9,0,23849.0,3.0,5.0,9.0,Salaried,Rent,Home improvement,South,0
43,88567.0,12891.0,724.0,8.0,0.225,0,5,1,70450.0,5.0,8.24,10.0,Salaried,Mortgage,Other,South,0
58,44840.0,19234.0,795.0,12.0,0.43,0,8,2,70153.0,5.0,13.9,31.0,Self-employed,Mortgage,Medical,South,0
55,137681.0,14912.0,719.0,7.0,0.442,0,10,2,29049.0,10.0,9.03,23.0,Salaried,Rent,Business,North,0
35,23742.0,39722.0,701.0,9.0,0.215,0,12,2,17999.0,3.0,10.83,8.0,Salaried,Rent,Debt consolidation,South,0
50,61018.0,14477.0,637.0,7.0,0.161,0,10,1,57341.0,11.0,12.96,6.0,Salaried,Own,Debt consolidation,North,0
58,47893.0,31466.0,637.0,6.0,0.27,0,7,5,69336.0,6.0,6.57,31.0,Salaried,Own,Medical,Central,0
45,42088.0,20198.0,683.0,4.0,0.184,1,12,0,19107.0,15.0,9.03,27.0,Salaried,Rent,Other,West,0
56,70817.0,13807.0,669.0,3.0,0.241,2,12,4,4410.0,8.0,10.08,5.0,Salaried,Rent,Debt consolidation,North,0
27,32241.0,12898.0,727.0,13.0,0.06,0,5,0,46428.0,14.0,14.5,53.0,Unemployed,Own,Debt consolidation,Central,0
39,195548.0,26232.0,630.0,5.0,0.299,0,4,0,66916.0,2.0,11.27,20.0,Contract,Rent,Business,South,0
55,28462.0,61577.0,647.0,9.0,0.233,0,8,0,51761.0,5.0,15.16,12.0,Salaried,Rent,Medical,Central,0
64,35483.0,12732.0,682.0,7.0,0.168,1,10,0,57613.0,3.0,9.01,20.0,Salaried,Rent,Home improvement,South,0
52,33687.0,22826.0,695.0,11.0,0.166,0,2,1,10009.0,6.0,14.22,10.0,Salaried,Mortgage,Home improvement,North,0
53,66781.0,31662.0,693.0,8.0,0.084,3,3,5,34727.0,5.0,9.79,7.0,Contract,Mortgage,Business,South,1
37,104611.0,21702.0,679.0,9.0,0.153,0,2,2,25169.0,8.0,16.29,11.0,Contract,Rent,Debt consolidation,East,0
55,79962.0,10000.0,647.0,3.0,0.342,0,4,3,45439.0,10.0,12.74,9.0,Salaried,Rent,Other,North,0
38,134563.0,31548.0,722.0,9.0,0.206,0,12,0,13417.0,1.0,11.24,14.0,Contract,Rent,Other,Central,0
23,37987.0,10000.0,755.0,5.0,0.239,0,4,2,59083.0,5.0,5.19,72.0,Salaried,Rent,Debt consolidation,East,0
33,86017.0,10000.0,707.0,7.0,0.255,2,2,1,25315.0,7.0,13.53,10.0,Salaried,Own,Home improvement,Central,0
50,50668.0,10000.0,658.0,17.0,0.218,1,7,2,25767.0,7.0,12.89,15.0,Self-employed,Own,Home improvement,East,0
68,67876.0,19509.0,585.0,18.0,0.169,0,4,0,12888.0,9.0,9.63,1.0,Salaried,Rent,Other,South,0
45,110169.0,10692.0,781.0,12.0,0.169,0,6,2,19189.0,11.0,13.3,23.0,Self-employed,Rent,Other,West,0
63,23606.0,10000.0,680.0,2.0,0.343,0,10,2,13841.0,7.0,11.38,28.0,Self-employed,Own,Medical,North,0
59,178985.0,29290.0,763.0,7.0,0.245,0,13,4,9655.0,3.0,7.31,9.0,Unemployed,Rent,Medical,West,0
48,55277.0,21586.0,780.0,7.0,0.109,0,1,2,63048.0,7.0,8.53,13.0,Self-employed,Own,Other,East,0
60,24744.0,38880.0,734.0,3.0,0.167,0,13,6,57956.0,13.0,10.12,3.0,Contract,Own,Home improvement,South,0
40,40902.0,12745.0,743.0,14.0,0.339,1,2,0,52069.0,7.0,13.37,27.0,Self-employed,Own,Medical,South,0
42,63340.0,21001.0,738.0,17.0,0.404,0,12,0,15587.0,4.0,7.72,7.0,Unemployed,Own,Business,North,0
57,40897.0,40145.0,678.0,11.0,0.51,1,1,3,12617.0,13.0,9.9,21.0,Salaried,Own,Business,North,0
52,19412.0,10000.0,627.0,11.0,0.265,0,1,1,40832.0,4.0,13.03,16.0,Self-employed,Rent,Other,South,0
46,63148.0,13411.0,734.0,10.0,0.353,0,9,1,45641.0,5.0,11.02,10.0,Salaried,Rent,Medical,South,0
42,40257.0,46379.0,606.0,6.0,0.505,0,1,0,62953.0,4.0,12.81,20.0,Salaried,Rent,Medical,North,0
68,85659.0,22352.0,668.0,6.0,0.323,0,11,4,42593.0,6.0,10.9,10.0,Contract,Own,Education,East,0
24,33269.0,19674.0,655.0,4.0,0.255,2,1,6,80288.0,11.0,10.15,20.0,Self-employed,Own,Other,West,1
23,207698.0,21398.0,722.0,10.0,0.129,0,7,1,87869.0,11.0,9.1,31.0,Unemployed,Rent,Medical,West,0
44,79419.0,55120.0,703.0,7.0,0.431,0,10,0,45423.0,3.0,15.84,13.0,Self-employed,Rent,Debt consolidation,South,0
22,66718.0,21632.0,655.0,5.0,0.705,0,6,6,27261.0,8.0,8.68,13.0,Unemployed,Rent,Other,Central,1
37,84349.0,22792.0,667.0,15.0,0.255,4,1,3,29333.0,7.0,12.19,6.0,Self-employed,Mortgage,Debt consolidation,North,1
48,21986.0,21752.0,798.0,12.0,0.438,0,7,2,67083.0,2.0,10.1,8.0,Salaried,Mortgage,Home improvement,Central,0
40,45555.0,10000.0,647.0,8.0,0.062,0,8,6,22261.0,12.0,11.87,49.0,Salaried,Rent,Medical,South,0
30,159638.0,32111.0,680.0,7.0,0.429,0,5,1,16687.0,6.0,12.48,35.0,Salaried,Own,Business,East,0
34,50208.0,11898.0,722.0,11.0,0.269,0,3,5,19574.0,7.0,12.68,5.0,Salaried,Rent,Debt consolidation,South,0
50,57841.0,10000.0,694.0,11.0,0.237,0,12,3,7172.0,5.0,11.74,11.0,Contract,Mortgage,Business,West,0
67,46324.0,10000.0,723.0,2.0,0.25,0,5,2,18889.0,15.0,12.19,12.0,Salaried,Rent,Education,Central,0
59,133985.0,10000.0,750.0,7.0,0.308,0,11,4,56632.0,7.0,7.26,6.0,Contract,Mortgage,Debt consolidation,West,0
47,52337.0,10000.0,769.0,16.0,0.199,1,8,6,12450.0,4.0,15.32,42.0,Self-employed,Own,Medical,East,1
27,30076.0,10211.0,692.0,7.0,0.312,2,5,3,99082.0,6.0,13.29,6.0,Self-employed,Mortgage,Other,West,0
32,247298.0,15899.0,712.0,7.0,0.667,0,9,4,49824.0,3.0,11.99,64.0,Contract,Rent,Debt consolidation,West,0
42,28106.0,48822.0,702.0,8.0,0.409,0,13,2,117554.0,8.0,10.23,17.0,Salaried,Mortgage,Medical,North,0
33,56752.0,23053.0,641.0,9.0,0.247,0,13,0,53862.0,11.0,12.14,2.0,Salaried,Rent,Debt consolidation,South,0
54,37685.0,26639.0,701.0,4.0,0.23,1,11,2,75237.0,3.0,11.49,8.0,Salaried,Rent,Business,West,0
38,40706.0,57500.0,599.0,25.0,0.362,0,7,1,153470.0,1.0,10.01,3.0,Salaried,Mortgage,Home improvement,East,0
61,33426.0,10000.0,711.0,13.0,0.365,0,13,0,10842.0,1.0,15.28,4.0,Salaried,Own,Debt consolidation,South,0
34,44489.0,29547.0,573.0,8.0,0.206,0,8,4,62032.0,2.0,13.27,50.0,Salaried,Own,Other,North,1
45,102870.0,27894.0,636.0,9.0,0.31,0,9,1,46920.0,6.0,12.64,26.0,Salaried,Rent,Debt consolidation,South,0
56,21034.0,40853.0,737.0,5.0,0.478,0,7,2,50760.0,3.0,8.74,68.0,Salaried,Rent,Other,West,0
31,119784.0,10000.0,716.0,3.0,0.188,0,4,4,73529.0,8.0,12.0,26.0,Contract,Own,Debt consolidation,East,0
58,108947.0,14321.0,689.0,11.0,0.522,0,10,2,239637.0,7.0,8.76,1.0,Salaried,Mortgage,Other,East,0
49,79220.0,10957.0,665.0,2.0,0.308,0,9,6,42422.0,11.0,11.94,26.0,Salaried,Own,Business,East,0
52,64177.0,10000.0,642.0,8.0,0.023,0,1,4,11875.0,6.0,10.24,13.0,Salaried,Mortgage,Other,West,0
43,69714.0,124802.0,659.0,11.0,0.348,1,2,0,18183.0,13.0,11.07,11.0,Salaried,Rent,Business,Central,0
66,130990.0,14407.0,728.0,5.0,0.279,1,9,5,42036.0,4.0,11.69,17.0,Salaried,Own,Home improvement,North,0
58,22921.0,44153.0,676.0,12.0,0.211,0,9,1,22325.0,9.0,13.94,27.0,Salaried,Rent,Medical,North,0
30,89323.0,37394.0,575.0,8.0,0.459,0,12,3,59795.0,13.0,11.51,4.0,Contract,Rent,Business,Central,1
48,39720.0,10000.0,622.0,1.0,0.224,0,12,1,3685.0,4.0,6.85,15.0,Contract,Rent,Debt consolidation,South,0
65,94293.0,14856.0,645.0,6.0,0.522,0,3,0,37990.0,2.0,9.93,38.0,Contract,Own,Home improvement,North,0
34,42724.0,23045.0,675.0,4.0,0.167,0,5,1,17446.0,3.0,14.99,10.0,Salaried,Mortgage,Home improvement,North,0
47,88325.0,29632.0,674.0,5.0,0.5,0,11,2,10320.0,9.0,14.61,4.0,Contract,Rent,Debt consolidation,North,0
57,25548.0,28227.0,632.0,11.0,0.522,0,1,4,125583.0,12.0,8.34,24.0,Salaried,Rent,Education,West,1
34,23602.0,82031.0,724.0,3.0,0.488,0,10,5,20751.0,10.0,9.39,48.0,Salaried,Rent,Debt consolidation,Central,0
46,56264.0,43600.0,581.0,5.0,0.209,1,2,0,18827.0,3.0,13.44,6.0,Salaried,Own,Business,West,0
48,131866.0,36051.0,649.0,4.0,0.205,0,10,0,54870.0,8.0,10.25,7.0,Salaried,Rent,Other,Central,0
29,80415.0,45534.0,733.0,4.0,0.077,2,10,6,29688.0,4.0,14.12,24.0,Unemployed,Own,Medical,South,1
29,80099.0,60754.0,720.0,14.0,0.43,0,6,3,50148.0,7.0,16.3,12.0,Contract,Rent,Other,Central,0
48,96096.0,13804.0,675.0,6.0,0.27,2,13,2,121180.0,7.0,7.68,13.0,Salaried,Rent,Business,North,0
29,48130.0,10000.0,742.0,4.0,0.235,0,7,2,22985.0,5.0,15.19,10.0,Contract,Own,Education,South,0
67,83777.0,13975.0,704.0,7.0,0.283,0,7,5,14043.0,10.0,8.94,6.0,Salaried,Rent,Medical,West,0
46,43529.0,10000.0,694.0,2.0,0.138,0,1,4,37577.0,10.0,9.39,24.0,Self-employed,Own,Other,East,0
55,50377.0,10538.0,723.0,3.0,0.104,0,5,3,80657.0,9.0,12.34,10.0,Salaried,Rent,Medical,South,0
40,53938.0,23739.0,712.0,6.0,0.075,0,6,5,37117.0,10.0,13.07,19.0,Contract,Rent,Medical,Central,0
35,44354.0,14544.0,763.0,5.0,0.455,1,11,5,8571.0,4.0,11.0,3.0,Salaried,Rent,Home improvement,Central,0
44,57738.0,35813.0,675.0,21.0,0.242,2,12,6,39614.0,5.0,13.5,40.0,Self-employed,Rent,Debt consolidation,Central,1
55,52052.0,27659.0,677.0,9.0,0.164,0,12,4,21535.0,12.0,9.15,11.0,Contract,Rent,Other,South,0
40,40570.0,28957.0,701.0,1.0,0.282,0,4,0,38474.0,10.0,11.89,36.0,Salaried,Rent,Other,West,0
