age,annual_income,loan_amount,credit_score,credit_history_years,debt_to_income_ratio,num_delinquencies,num_open_accounts,recent_credit_inquiries,savings_balance,employment_years,interest_rate,loan_tenure_months,employment_status,rent_or_own,loan_purpose,region,default,default_probability,expected_loss
31,90037.0,31291.0,675.0,4.0,0.047,0,1,3,104968.0,19.0,7.04,32.0,Salaried,Rent,Medical,East,0,0.007778394098718271,109.52717838434702
61,62122.0,27975.0,732.0,22.0,0.102,0,3,3,55763.0,7.0,8.12,14.0,Salaried,Mortgage,Business,North,0,0.004284177481213972,53.932439266632386
36,189407.0,33643.0,644.0,11.0,0.1,4,10,4,28635.0,12.0,11.56,16.0,Salaried,Own,Debt consolidation,North,1,0.9572299376121368,14491.839055988305
27,76951.0,30160.0,626.0,6.0,0.064,5,1,3,308065.0,7.0,10.53,3.0,Contract,Rent,Debt consolidation,West,1,0.9828748486767372,13339.577446240679
64,34795.0,12824.0,649.0,4.0,0.114,0,2,4,73263.0,7.0,9.67,12.0,Contract,Mortgage,Other,Central,0,0.034904786054900196,201.42853936561806
32,33213.0,15641.0,607.0,11.0,0.462,0,7,4,7600.0,2.0,14.55,42.0,Salaried,Own,Education,South,1,0.7348841304106749,5172.445207689015
30,80349.0,18204.0,693.0,5.0,0.121,0,10,4,2831.0,11.0,12.99,13.0,Self-employed,Rent,Home improvement,West,0,0.007170463556741124,58.73900336411194
34,34198.0,23663.0,696.0,7.0,0.088,2,7,2,83739.0,8.0,10.04,42.0,Self-employed,Own,Other,South,0,0.03962515914180891,421.94256334768096
45,83047.0,18248.0,746.0,24.0,0.292,0,4,6,56220.0,15.0,8.94,7.0,Salaried,Rent,Debt consolidation,South,0,0.02914727899880474,239.34579622658498
29,97988.0,50370.0,632.0,19.0,0.383,0,2,2,87779.0,23.0,13.12,30.0,Salaried,Rent,Other,West,0,0.03460455853658888,784.3642260695918
28,99296.0,10720.0,697.0,13.0,0.355,1,9,4,120020.0,21.0,10.77,26.0,Salaried,Rent,Education,North,1,0.08691436127892145,419.27487880951713
40,37121.0,10000.0,708.0,25.0,0.064,2,8,1,7000.0,13.0,8.0,9.0,Self-employed,Own,Home improvement,Central,0,0.01730683044186686,77.88073698840088
31,99390.0,96291.0,605.0,15.0,0.48,3,12,4,18693.0,10.0,8.68,56.0,Self-employed,Rent,Medical,South,1,0.9964608313512768,43177.59446024061
30,71498.0,11931.0,702.0,6.0,0.343,0,4,2,6980.0,1.0,11.11,5.0,Contract,Rent,Medical,East,0,0.004489250869192789,24.102563454152627
65,42859.0,50276.0,704.0,5.0,0.32,0,12,0,61886.0,3.0,16.75,5.0,Salaried,Own,Home improvement,West,0,0.00927823140981436,209.91256306192201
50,54848.0,34768.0,683.0,3.0,0.131,3,4,4,48845.0,9.0,14.86,13.0,Salaried,Mortgage,Other,North,1,0.8272504764851749,12942.830054896453
21,77591.0,12250.0,620.0,2.0,0.226,2,8,6,51554.0,3.0,13.12,5.0,Contract,Own,Medical,East,1,0.965708648297647,5323.468923740779
25,41354.0,19936.0,686.0,14.0,0.026,0,2,0,14118.0,10.0,13.24,21.0,Salaried,Rent,Medical,Central,0,0.004353947116209281,39.060130368936704
60,70687.0,17828.0,582.0,12.0,0.338,1,11,2,20178.0,4.0,16.31,9.0,Salaried,Rent,Home improvement,Central,0,0.47650468657517525,3822.806498518001
34,132599.0,28776.0,708.0,15.0,0.145,0,2,5,12784.0,4.0,16.57,1.0,Self-employed,Rent,Debt consolidation,North,0,0.020250297747935544,262.225155597567
28,101746.0,12387.0,731.0,3.0,0.191,0,8,3,19253.0,4.0,8.99,11.0,Salaried,Mortgage,Medical,North,0,0.0033776630124302785,18.82760028073824
53,62636.0,19295.0,678.0,7.0,0.255,0,12,2,107556.0,11.0,13.27,27.0,Salaried,Rent,Other,Central,0,0.004967609759320974,43.13251363774419
62,68103.0,21420.0,760.0,5.0,0.169,1,3,6,47613.0,11.0,10.61,38.0,Salaried,Mortgage,Other,West,0,0.05546267505301305,534.6047248359928
40,44537.0,50330.0,652.0,15.0,0.149,0,12,5,30983.0,3.0,10.16,19.0,Salaried,Rent,Debt consolidation,North,0,0.32531597173374294,7367.9187858116775
57,45232.0,16182.0,650.0,10.0,0.074,5,2,1,53842.0,1.0,10.31,21.0,Self-employed,Rent,Other,South,1,0.9036209724838198,6580.077559529927
41,25708.0,10596.0,675.0,7.0,0.142,4,11,5,90973.0,3.0,11.17,16.0,Contract,Mortgage,Other,Central,1,0.9710000777369011,4629.922570665092
26,68742.0,14639.0,814.0,6.0,0.037,0,8,1,7996.0,11.0,15.31,36.0,Unemployed,Own,Debt consolidation,West,0,0.004749315335437523,31.286352237961456
60,87149.0,29006.0,674.0,2.0,0.309,0,13,3,9124.0,3.0,7.7,9.0,Unemployed,Rent,Business,East,0,0.031647881044888804,413.09029691462007
66,57586.0,10000.0,808.0,21.0,0.33,1,10,1,48130.0,4.0,15.19,10.0,Unemployed,Rent,Other,North,0,0.014427519294925922,64.92383682716665
69,36956.0,54067.0,688.0,6.0,0.191,0,2,2,107026.0,7.0,12.72,2.0,Salaried,Rent,Debt consolidation,West,0,0.01364016646244261,331.8672960561981
25,62092.0,22354.0,646.0,12.0,0.64,2,1,5,45717.0,7.0,5.0,28.0,Contract,Rent,Education,West,1,0.9869211298245107,9927.735721243702
48,125238.0,30483.0,797.0,9.0,0.11,2,13,5,68729.0,3.0,8.77,16.0,Salaried,Rent,Other,East,0,0.10893062347317409,1494.2394878997445
51,98114.0,25962.0,700.0,5.0,0.415,0,3,3,42639.0,4.0,11.58,28.0,Self-employed,Mortgage,Home improvement,Central,0,0.007101036671664758,82.9607013313922
24,58911.0,13353.0,674.0,5.0,0.345,1,1,3,13005.0,2.0,14.0,11.0,Salaried,Rent,Debt consolidation,West,0,0.06393552053086846,384.1789525419089
67,184626.0,10000.0,737.0,10.0,0.279,0,3,1,156594.0,9.0,7.49,4.0,Contract,Mortgage,Medical,West,0,0.0034045042967285476,15.320269335278466
26,264156.0,13025.0,759.0,3.0,0.088,0,11,1,62830.0,14.0,12.39,13.0,Salaried,Mortgage,Medical,East,0,0.0026344276390867284,15.441038999597087
34,45978.0,10000.0,658.0,3.0,0.088,0,2,1,7138.0,9.0,17.58,11.0,Salaried,Rent,Business,North,0,0.0056068041005350715,25.230618452407825
68,52301.0,28601.0,740.0,3.0,0.263,0,3,4,13104.0,3.0,15.98,10.0,Salaried,Rent,Medical,Central,0,0.009019948661867236,116.09079825512919
48,87670.0,19495.0,678.0,4.0,0.297,0,6,1,19310.0,5.0,11.95,36.0,Salaried,Mortgage,Business,North,0,0.0036351586848226724,31.8903383522781
54,36238.0,10000.0,636.0,8.0,0.12,0,5,6,53031.0,9.0,11.9,25.0,Self-employed,Mortgage,Medical,North,0,0.47580453905804987,2141.1204257612244
45,95514.0,13872.0,651.0,11.0,0.354,0,12,0,36330.0,1.0,11.9,35.0,Contract,Mortgage,Debt consolidation,West,0,0.006137996203840798,38.3158275028558
57,63311.0,35922.0,626.0,5.0,0.242,0,7,3,18694.0,10.0,11.52,13.0,Unemployed,Rent,Education,West,0,0.21182735210721232,3424.1679640778766
24,73453.0,58091.0,695.0,4.0,0.226,0,11,0,68727.0,4.0,13.22,19.0,Unemployed,Own,Medical,North,0,0.00951213405966196,248.65622084692032
54,43630.0,10000.0,695.0,9.0,0.312,0,5,0,33711.0,7.0,8.66,23.0,Salaried,Rent,Education,North,0,0.004210139468911093,18.94562761009992
24,38823.0,111418.0,753.0,7.0,0.235,1,9,4,11803.0,12.0,17.2,16.0,Self-employed,Own,Medical,North,0,0.09798982160161183,4913.023474443774
29,20090.0,10726.0,738.0,6.0,0.352,0,12,3,175929.0,11.0,10.62,4.0,Self-employed,Own,Home improvement,Central,0,0.009799855979013672,47.30096485390529
45,135487.0,10000.0,668.0,11.0,0.214,0,5,6,28660.0,8.0,11.4,22.0,Self-employed,Mortgage,Home improvement,South,0,0.1865191398054684,839.3361291246077
42,100488.0,82297.0,679.0,3.0,0.204,0,9,0,68880.0,13.0,9.99,36.0,Self-employed,Own,Education,Central,0,0.008803405344367708,326.02223233144315
28,86712.0,10091.0,654.0,3.0,0.443,0,4,0,29150.0,9.0,8.53,46.0,Unemployed,Mortgage,Medical,South,0,0.022779506387416437,103.44059952993867
60,72517.0,69070.0,696.0,8.0,0.489,0,2,6,14461.0,18.0,14.16,8.0,Self-employed,Rent,Debt consolidation,East,0,0.30657214012547257,9528.721973309877
35,16860.0,13377.0,678.0,1.0,0.336,0,12,1,8436.0,10.0,13.2,19.0,Salaried,Mortgage,Other,South,0,0.007218359998139906,43.45200076280289
63,39612.0,17680.0,693.0,10.0,0.33,0,9,2,35614.0,6.0,13.48,4.0,Salaried,Rent,Education,North,0,0.005686508032692276,45.241857908099746
21,52008.0,10000.0,770.0,14.0,0.039,0,9,2,7918.0,8.0,13.06,22.0,Contract,Rent,Education,North,0,0.0038966517803491834,17.534933011571326
32,33033.0,57416.0,773.0,2.0,0.049,2,5,1,21749.0,16.0,9.99,2.0,Unemployed,Mortgage,Medical,Central,0,0.037400160966621944,966.3154389268046
35,23590.0,51795.0,656.0,16.0,0.185,4,8,0,57730.0,2.0,8.87,56.0,Salaried,Rent,Debt consolidation,East,1,0.8871771374565264,20678.102925552354
50,34977.0,13422.0,733.0,17.0,0.65,0,5,2,29857.0,2.0,12.89,39.0,Salaried,Mortgage,Medical,South,0,0.012406367066866403,74.93321644716639
40,61515.0,20823.0,726.0,3.0,0.192,3,12,4,39838.0,4.0,9.33,37.0,Salaried,Own,Debt consolidation,South,0,0.5028693287061203,4712.061614241395
28,61523.0,36191.0,660.0,13.0,0.14,2,13,1,15009.0,5.0,8.86,29.0,Salaried,Own,Debt consolidation,East,0,0.10217071236831501,1663.94711309476
48,98631.0,15467.0,768.0,11.0,0.281,3,10,1,20056.0,13.0,13.04,11.0,Salaried,Own,Home improvement,Central,0,0.02723532473016756,189.56194542067576
67,186232.0,61277.0,609.0,10.0,0.416,0,7,2,34788.0,12.0,14.94,13.0,Salaried,Rent,Debt consolidation,East,0,0.1259761001931945,3473.7468711922706
27,87306.0,20345.0,749.0,23.0,0.348,4,7,0,36586.0,14.0,15.91,20.0,Salaried,Own,Medical,East,0,0.11214163733828997,1026.6847252413793
33,54363.0,14919.0,684.0,6.0,0.373,0,12,0,50254.0,10.0,13.01,14.0,Salaried,Mortgage,Other,South,0,0.004539943963718205,30.47914079762036
44,161164.0,10000.0,631.0,5.0,0.172,0,10,0,27151.0,7.0,10.92,10.0,Salaried,Own,Education,South,0,0.007376867849440275,33.19590532248124
56,25083.0,10000.0,680.0,9.0,0.19,0,4,4,5306.0,7.0,8.18,52.0,Self-employed,Rent,Debt consolidation,West,0,0.014340738090829756,64.5333214087339
27,19085.0,34249.0,793.0,7.0,0.017,0,3,1,79680.0,32.0,11.46,28.0,Salaried,Mortgage,Other,Central,0,0.012789766684399993,197.1165236283069
32,36765.0,26281.0,828.0,10.0,0.265,0,2,3,46425.0,4.0,14.07,17.0,Salaried,Own,Debt consolidation,South,0,0.005347305135288124,63.23963681722823
32,93592.0,40611.0,647.0,8.0,0.057,1,10,1,175593.0,11.0,12.52,23.0,Self-employed,Rent,Medical,West,0,0.019715643182935567,360.30239338598835
51,65690.0,14442.0,688.0,11.0,0.287,0,5,0,24096.0,15.0,8.39,12.0,Salaried,Own,Business,Central,0,0.0035101222035991905,22.81193318897078
25,32190.0,10000.0,680.0,4.0,0.471,2,6,2,14193.0,3.0,8.99,5.0,Contract,Own,Debt consolidation,East,0,0.12280702113389562,552.6315951025302
53,40139.0,15180.0,689.0,9.0,0.263,1,1,0,44459.0,6.0,10.9,51.0,Salaried,Rent,Business,West,0,0.007195912791400584,49.15528027805738
41,30248.0,101564.0,779.0,12.0,0.181,0,2,2,66422.0,17.0,9.75,9.0,Salaried,Rent,Education,North,0,0.07947586231449405,3632.348916049173
37,30248.0,10683.0,669.0,11.0,0.177,2,9,0,73882.0,2.0,12.9,27.0,Salaried,Rent,Debt consolidation,East,0,0.050091166161749745,240.80576764768765
63,140517.0,21433.0,647.0,4.0,0.542,5,3,4,16048.0,11.0,11.35,6.0,Contract,Rent,Medical,South,1,0.9941215615520327,9588.153342935122
61,55332.0,10000.0,666.0,6.0,0.195,0,5,4,90101.0,4.0,13.33,4.0,Self-employed,Own,Other,South,0,0.02028091030659,91.264096379655
60,158462.0,14915.0,680.0,9.0,0.144,0,6,2,24182.0,13.0,12.95,41.0,Self-employed,Mortgage,Medical,North,0,0.003513933502938328,23.584643188346323
64,36699.0,16148.0,732.0,15.0,0.047,0,5,6,95673.0,40.0,10.55,30.0,Contract,Rent,Debt consolidation,West,0,0.04249986723318881,308.8295352366898
32,78442.0,28251.0,697.0,2.0,0.178,0,8,5,23999.0,3.0,15.9,11.0,Unemployed,Mortgage,Debt consolidation,West,0,0.08277701204629376,1052.3400152939303
62,67839.0,17353.0,727.0,11.0,0.159,0,8,2,7489.0,3.0,11.81,15.0,Salaried,Own,Home improvement,West,0,0.0034205310266033936,26.710413707091913
29,97132.0,10000.0,748.0,17.0,0.076,0,10,3,93813.0,4.0,12.02,7.0,Salaried,Rent,Home improvement,South,0,0.0036536012607962308,16.44120567358304
37,68872.0,13387.0,675.0,0.0,0.213,0,12,6,11710.0,7.0,12.88,2.0,Salaried,Own,Business,West,0,0.1687977913020812,1016.8632144724326
48,102929.0,18902.0,686.0,18.0,0.476,0,6,6,6269.0,6.0,7.4,42.0,Salaried,Rent,Debt consolidation,East,0,0.21705617612581662,1846.2581285085837
57,81211.0,10435.0,717.0,8.0,0.104,0,9,1,41195.0,8.0,13.0,37.0,Salaried,Rent,Debt consolidation,East,0,0.003206109626385597,15.055089278100166
49,32853.0,11636.0,656.0,9.0,0.199,4,5,2,11769.0,15.0,9.96,20.0,Salaried,Mortgage,Home improvement,South,1,0.8747653502468463,4580.446326962537
48,89589.0,46812.0,692.0,9.0,0.145,0,4,3,15844.0,1.0,9.91,5.0,Contract,Own,Home improvement,West,0,0.008184562954387829,172.41109245936138
39,56573.0,13785.0,748.0,5.0,0.166,0,3,3,64686.0,14.0,13.96,10.0,Unemployed,Own,Debt consolidation,East,0,0.00958587212641858,59.46356126820606
50,39058.0,30637.0,697.0,15.0,0.317,0,5,3,46952.0,13.0,7.42,64.0,Salaried,Mortgage,Medical,Central,0,0.009414439609682336,129.79358384482697
44,87701.0,19289.0,760.0,27.0,0.184,0,5,1,68083.0,5.0,15.35,8.0,Salaried,Rent,Debt consolidation,South,0,0.0034877078279020026,30.27347833158078
44,99395.0,10000.0,640.0,5.0,0.11,0,11,2,37475.0,8.0,11.79,28.0,Salaried,Rent,Other,Central,0,0.008260323154449892,37.171454195024516
49,45892.0,17159.0,709.0,12.0,0.185,0,12,0,83141.0,3.0,10.02,22.0,Contract,Rent,Education,North,0,0.0038458180931353106,29.69567669704896
50,49374.0,27398.0,722.0,9.0,0.519,0,12,2,20280.0,9.0,9.24,10.0,Salaried,Own,Business,East,0,0.007054233170443776,86.97234618171836
37,27920.0,81031.0,707.0,4.0,0.451,0,3,4,10360.0,4.0,10.49,3.0,Salaried,Rent,Business,East,0,0.12285947960467192,4479.9419213307765
27,22190.0,12343.0,674.0,5.0,0.326,0,11,4,24175.0,11.0,12.77,47.0,Salaried,Mortgage,Debt consolidation,East,0,0.035454773355708936,196.92822038828191
35,52404.0,20662.0,610.0,11.0,0.441,2,5,5,67835.0,1.0,16.21,18.0,Salaried,Mortgage,Debt consolidation,East,1,0.9927402126283572,9230.399222997203
41,92562.0,43556.0,752.0,5.0,0.192,1,5,0,23249.0,6.0,8.99,15.0,Self-employed,Own,Medical,South,0,0.0063892772791067,125.23111252594714
28,43683.0,56692.0,612.0,16.0,0.111,1,13,2,210541.0,5.0,8.98,5.0,Salaried,Mortgage,Home improvement,South,0,0.2694236427889989,6873.374320647266
29,131306.0,13539.0,617.0,2.0,0.271,0,8,2,8297.0,6.0,9.76,40.0,Contract,Rent,Home improvement,East,0,0.033502373570532575,204.11488609714823
67,53488.0,19597.0,722.0,5.0,0.48,0,5,3,76741.0,14.0,6.3,36.0,Self-employed,Own,Debt consolidation,Central,0,0.005968501470889008,52.63412549625535
34,53608.0,50743.0,670.0,2.0,0.25,0,3,4,34779.0,4.0,16.61,14.0,Self-employed,Own,Debt consolidation,West,0,0.05128771548158562,1171.1216460069447
57,51072.0,32325.0,698.0,2.0,0.278,0,11,2,38616.0,2.0,13.54,54.0,Salaried,Mortgage,Other,North,0,0.005632494806882005,81.93167758460737
27,102732.0,47814.0,619.0,21.0,0.388,0,8,5,7366.0,7.0,11.95,37.0,Unemployed,Rent,Debt consolidation,North,1,0.98291279544208,21148.646580570425
68,35334.0,53028.0,706.0,6.0,0.122,0,13,2,41833.0,2.0,13.85,25.0,Contract,Rent,Debt consolidation,West,0,0.012125101676917412,289.3364512756095
31,55774.0,33366.0,736.0,4.0,0.294,2,2,6,27897.0,11.0,14.29,28.0,Contract,Mortgage,Debt consolidation,North,1,0.599112893703802,8995.500365094478
40,44309.0,24530.0,604.0,7.0,0.304,0,11,1,6054.0,7.0,14.25,10.0,Salaried,Rent,Business,Central,0,0.02991286780506353,330.19319126619376
59,43964.0,13317.0,704.0,14.0,0.37,0,3,5,37994.0,7.0,10.95,7.0,Salaried,Own,Education,South,0,0.03284700366163915,196.8405964929219
30,61043.0,18340.0,740.0,2.0,0.491,0,12,0,38119.0,4.0,10.17,24.0,Unemployed,Own,Education,South,0,0.007347278405396281,60.63708867973551
47,56256.0,19276.0,617.0,4.0,0.457,0,5,3,18131.0,10.0,12.26,19.0,Salaried,Own,Business,West,1,0.21971844405044805,1905.8817273823965
59,106769.0,54136.0,698.0,17.0,0.176,2,5,1,41121.0,11.0,16.17,39.0,Salaried,Own,Debt consolidation,Central,0,0.02568063343494687,625.6110472354277
22,59520.0,25141.0,693.0,8.0,0.171,0,7,6,7268.0,12.0,12.34,15.0,Salaried,Own,Other,East,0,0.1093127091431787,1236.7038692558951
22,81247.0,25320.0,710.0,9.0,0.189,0,13,6,169223.0,7.0,11.05,12.0,Salaried,Own,Medical,North,0,0.0603473462478565,687.597663148077
59,65842.0,10451.0,675.0,5.0,0.358,0,8,2,9434.0,2.0,13.61,16.0,Contract,Own,Home improvement,North,0,0.0054519530238141605,25.640262473346805
33,129582.0,54359.0,610.0,8.0,0.289,2,5,6,50793.0,8.0,14.26,16.0,Salaried,Rent,Home improvement,East,1,0.9904855026994314,24228.810648557275
65,50700.0,12388.0,668.0,4.0,0.171,2,9,6,71032.0,8.0,5.66,15.0,Salaried,Rent,Business,West,1,0.9112917759815531,5080.087134386766
66,50779.0,17791.0,659.0,7.0,0.509,0,10,4,6985.0,10.0,15.6,26.0,Unemployed,Rent,Business,East,1,0.46564661827781373,3727.943543601263
64,90199.0,58809.0,686.0,6.0,0.236,0,8,0,43617.0,5.0,7.5,10.0,Salaried,Rent,Business,West,0,0.00700013489129816,185.2519197700591
69,50322.0,42828.0,756.0,12.0,0.357,3,11,2,45440.0,7.0,12.87,16.0,Salaried,Rent,Business,West,0,0.13038999383226232,2512.954195131659
61,78756.0,11645.0,608.0,11.0,0.393,0,4,1,158434.0,2.0,13.15,7.0,Salaried,Own,Other,South,0,0.03698155641606394,193.79260100927905
39,216610.0,10000.0,743.0,17.0,0.337,0,13,5,66529.0,8.0,10.94,16.0,Salaried,Mortgage,Other,East,0,0.010294177112490302,46.32379700620636
69,34947.0,18905.0,787.0,11.0,0.32,0,8,2,68738.0,5.0,10.95,8.0,Salaried,Own,Debt consolidation,North,0,0.004745883501299983,40.37441741643428
37,139026.0,14295.0,784.0,7.0,0.155,2,3,3,31981.0,1.0,9.55,17.0,Self-employed,Rent,Other,North,0,0.01595084493814674,102.60779777586345
49,45674.0,10000.0,788.0,9.0,0.111,4,3,1,10372.0,3.0,11.19,7.0,Salaried,Mortgage,Other,West,0,0.06763198171331061,304.34391770989777
21,124957.0,12519.0,701.0,3.0,0.117,0,11,4,24103.0,3.0,13.31,25.0,Salaried,Rent,Other,East,0,0.005458799132395168,30.7524178523048
68,87319.0,10000.0,694.0,11.0,0.412,2,4,2,13885.0,25.0,12.21,41.0,Salaried,Own,Home improvement,Central,0,0.08367878079902884,376.55451359562977
50,83298.0,43390.0,591.0,8.0,0.085,0,10,1,63517.0,10.0,5.58,21.0,Salaried,Own,Medical,North,0,0.035974465075973794,702.4194178409264
67,55104.0,41389.0,678.0,15.0,0.112,0,11,0,81164.0,11.0,10.03,26.0,Salaried,Mortgage,Medical,North,0,0.0050715861625991055,94.45854585771649
38,52168.0,63403.0,752.0,4.0,0.242,0,6,3,39558.0,3.0,13.67,33.0,Contract,Own,Debt consolidation,North,0,0.011232306263363452,320.4728613072148
36,40251.0,28708.0,612.0,5.0,0.554,0,1,5,14474.0,4.0,12.98,23.0,Salaried,Rent,Medical,West,1,0.95089923340597,12284.286836678366
46,60081.0,15737.0,643.0,13.0,0.397,0,6,0,79655.0,7.0,12.92,25.0,Salaried,Rent,Business,North,0,0.013166559280929267,93.24096453179274
63,54114.0,47456.0,696.0,7.0,0.295,0,1,1,3798.0,5.0,10.7,3.0,Self-employed,Own,Other,West,0,0.006642603347292641,141.85412300210382
47,66507.0,13016.0,599.0,30.0,0.123,0,8,1,34547.0,11.0,12.61,25.0,Salaried,Mortgage,Debt consolidation,South,0,0.014670875521619177,85.93025210522784
59,27561.0,10000.0,790.0,0.0,0.443,4,5,4,14882.0,15.0,7.21,19.0,Salaried,Mortgage,Business,West,0,0.526852566861935,2370.836550878708
31,60625.0,19724.0,722.0,7.0,0.306,0,10,6,74959.0,2.0,11.21,15.0,Salaried,Mortgage,Other,East,0,0.07334181489626596,650.9672806562774
59,119905.0,29980.0,709.0,9.0,0.219,0,1,0,68367.0,5.0,17.14,39.0,Salaried,Rent,Home improvement,South,0,0.003873081767897209,52.25174613070125
56,100632.0,11980.0,735.0,9.0,0.192,0,6,2,73948.0,9.0,12.56,30.0,Self-employed,Rent,Debt consolidation,Central,0,0.0038728379168419657,20.878469209695037
64,60636.0,10040.0,671.0,12.0,0.322,0,10,1,15202.0,6.0,11.68,6.0,Salaried,Own,Business,South,0,0.0049210829090004325,22.233452582863954
23,245078.0,16113.0,705.0,4.0,0.368,5,10,2,29719.0,8.0,8.62,16.0,Unemployed,Rent,Medical,West,1,0.9494441649173214,6884.27722319076
39,43584.0,29999.0,636.0,3.0,0.173,0,10,1,15858.0,5.0,13.24,8.0,Salaried,Own,Debt consolidation,East,0,0.010531294977712442,142.167743116378
25,57087.0,19750.0,563.0,7.0,0.136,0,7,4,77642.0,1.0,14.71,17.0,Salaried,Own,Debt consolidation,Central,1,0.6994747619461998,6216.581946796851
40,26963.0,159113.0,688.0,10.0,0.152,5,3,1,21159.0,4.0,13.24,50.0,Salaried,Rent,Business,Central,1,0.978893474362652,70089.60482381909
58,47954.0,19890.0,777.0,11.0,0.049,3,9,2,31053.0,14.0,16.41,17.0,Salaried,Rent,Debt consolidation,North,0,0.027406669219117597,245.30339284571207
52,160059.0,38676.0,782.0,7.0,0.757,0,1,0,7356.0,5.0,11.5,4.0,Self-employed,Rent,Other,South,0,0.011148243975120773,194.02626779179695
57,48971.0,10000.0,680.0,3.0,0.161,0,6,2,30219.0,13.0,9.42,7.0,Salaried,Own,Business,North,0,0.00394931883225009,17.771934745125407
57,25840.0,34206.0,675.0,3.0,0.233,0,9,5,20438.0,14.0,12.05,7.0,Self-employed,Own,Other,West,0,0.15296270092188138,2354.5089664802435
69,96722.0,15572.0,604.0,6.0,0.129,0,13,2,72058.0,13.0,10.38,27.0,Contract,Rent,Debt consolidation,West,0,0.03180077913373057,222.84077970170358
64,74166.0,21875.0,748.0,11.0,0.132,0,12,3,45973.0,16.0,11.56,14.0,Self-employed,Mortgage,Debt consolidation,North,0,0.0036829578710068276,36.25411654272346
49,94547.0,78050.0,713.0,13.0,0.136,0,8,6,6221.0,5.0,12.21,12.0,Salaried,Rent,Debt consolidation,West,1,0.10881433370020771,3821.8314353855453
63,50849.0,16661.0,680.0,13.0,0.283,1,6,4,39940.0,7.0,13.65,12.0,Contract,Mortgage,Business,West,1,0.09436828633964386,707.5215084171629
23,34409.0,10000.0,582.0,3.0,0.319,1,11,4,11086.0,12.0,11.84,6.0,Salaried,Own,Business,Central,1,0.9323963704560229,4195.783667052103
56,54123.0,10000.0,591.0,13.0,0.298,0,7,0,165775.0,10.0,7.58,31.0,Self-employed,Own,Business,East,0,0.02610186586959816,117.45839641319172
46,81240.0,25076.0,697.0,17.0,0.328,0,10,4,27643.0,7.0,13.7,15.0,Unemployed,Rent,Medical,East,0,0.04396037005967051,496.057607827334
67,57539.0,24077.0,605.0,24.0,0.053,1,3,0,3173.0,8.0,7.24,18.0,Unemployed,Own,Other,West,0,0.12271340520848985,1329.5567957421647
45,74115.0,23338.0,720.0,3.0,0.344,0,12,2,54745.0,4.0,8.68,7.0,Salaried,Rent,Other,South,0,0.004556862566469585,47.85662635932023
29,44567.0,10000.0,722.0,15.0,0.256,0,3,0,15747.0,7.0,10.83,19.0,Salaried,Rent,Business,West,0,0.0037379406725829845,16.82073302662343
56,75645.0,100686.0,618.0,2.0,0.396,0,10,4,67172.0,4.0,13.52,15.0,Unemployed,Mortgage,Debt consolidation,West,1,0.9765568270773874,44246.52031100122
67,59775.0,66064.0,693.0,6.0,0.197,0,8,6,89863.0,4.0,11.39,33.0,Contract,Rent,Medical,South,0,0.27495468060998024,8174.072708917981
