customer_id,age,gender,marital_status,education,employment_type,region,city_tier,residency_type,annual_income,monthly_income,monthly_expenses,savings_balance,existing_debt,loan_amount,tenure_months,interest_rate,credit_history_years,num_active_accounts,num_open_loans,credit_utilization,delinquency_30,delinquency_60,delinquency_90,recent_inquiries,repayment_ratio,avg_balance,txn_count_month,cashflow_stability,salary_credit_flag,overdraft_usage,collateral_flag,collateral_value,kyc_doc_quality,kyc_completion,kyc_risk_score,kyc_status,bureau_score,credit_score_band,dti,affordability_ratio,default_probability,risk_band,approval_status,loan_status,default
CUST013699,38,Female,Married,Bachelor,Unemployed,South,Tier2,Own,29639.0,2469.92,1526.74,1295.45,12787.67,22714.28,63,11.53,3,12,2,0.51,0,0,0,0,1.606,1469.57,57,0.679,1,0,1,56729.0,Average,Complete,0.527,Review,740.0,Very Good,1.198,0.382,0.438,Medium,Rejected,Performing,0
CUST013700,63,Male,Single,Associate,Salaried,North,Tier1,Rent,53400.0,4450.0,3039.68,8174.22,26205.81,45465.17,54,13.98,16,9,3,0.697,0,0,0,1,1.457,5477.47,120,0.914,1,1,0,0.0,Good,Complete,0.508,Review,850.0,Excellent,1.342,0.317,0.441,Medium,Rejected,Performing,0
CUST013701,36,Male,Single,High School,Salaried,North,Tier1,Rent,55057.0,4588.08,2155.07,19026.95,29950.46,19570.55,78,6.63,4,9,4,0.232,0,1,0,2,2.122,22919.18,57,0.725,1,1,0,0.0,Good,Complete,0.49,Review,714.0,Good,0.899,0.53,0.731,High,Rejected,At Risk,0
CUST013702,65,Male,Single,Master,Salaried,North,Tier2,Rent,33897.0,2824.75,2191.23,4056.32,16603.69,5057.36,78,11.3,22,10,1,0.353,0,0,0,0,1.283,4990.72,31,0.614,1,0,1,8046.0,Good,Complete,0.534,Review,850.0,Excellent,0.639,0.224,0.116,Low,Rejected,Performing,0
CUST013703,58,Female,Married,Bachelor,Salaried,East,Tier2,Rent,80423.0,6701.92,5547.76,12307.68,9918.19,45648.14,53,9.53,3,6,1,0.314,0,0,0,2,1.206,16742.35,19,0.539,1,0,0,0.0,Good,Complete,0.352,Review,773.0,Very Good,0.691,0.172,0.092,Low,Rejected,Performing,0
CUST013704,37,Male,Married,Master,Contract,East,Tier3,Rent,43588.0,3632.33,2638.6,1344.3,9243.42,11370.18,61,5.67,22,4,1,0.395,0,0,0,1,1.374,1555.78,28,0.496,1,0,1,15719.0,Poor,Partial,0.94,Rejected,850.0,Excellent,0.473,0.274,0.247,Low,Rejected,Performing,0
CUST013705,46,Male,Single,Bachelor,Unemployed,East,Tier3,Family,24185.0,2015.42,1025.46,1570.82,4063.94,15603.83,52,5.0,20,1,2,0.426,0,0,0,0,1.956,2078.04,138,0.636,1,1,0,0.0,Good,Complete,0.407,Review,850.0,Excellent,0.813,0.491,0.267,Medium,Rejected,Performing,0
CUST013706,52,Female,Single,High School,Salaried,West,Tier2,Own,39316.0,3276.33,1500.23,10042.97,18113.36,31439.18,77,9.15,16,3,0,0.194,0,0,0,4,2.171,12294.7,37,0.801,1,1,0,0.0,Good,Complete,0.499,Review,835.0,Excellent,1.26,0.542,0.256,Medium,Rejected,Performing,0
CUST013707,41,Male,Single,Bachelor,Salaried,West,Tier1,Rent,78154.0,6512.83,5044.41,9266.85,35459.42,48241.81,48,9.77,2,1,3,0.553,1,0,0,2,1.289,9020.6,131,0.616,1,1,0,0.0,Good,Complete,0.547,Review,662.0,Fair,1.071,0.225,0.75,Critical,Rejected,At Risk,0
CUST013708,39,Male,Married,High School,Salaried,East,Tier2,Own,28393.0,2366.08,1743.67,985.03,13561.18,14687.37,30,10.22,0,8,4,0.241,0,0,0,2,1.349,752.55,105,0.611,1,0,1,33941.0,Good,Pending,0.764,Rejected,722.0,Good,0.995,0.263,0.445,Medium,Rejected,Performing,0
CUST013709,35,Female,Single,High School,Unemployed,East,Tier3,Own,62654.0,5221.17,3089.11,16178.39,33552.05,26583.37,16,9.32,22,2,3,0.265,2,0,0,1,1.685,14897.19,51,0.588,0,1,0,0.0,Good,Complete,0.745,Rejected,820.0,Excellent,0.96,0.408,0.981,Critical,Rejected,Defaulted,1
CUST013710,27,Female,Divorced,High School,Salaried,South,Tier2,Rent,40284.0,3357.0,1955.88,8837.66,3410.75,22374.68,48,12.31,12,4,3,0.26,0,0,0,2,1.706,8132.06,148,0.844,1,0,1,48537.0,Average,Partial,0.846,Rejected,837.0,Excellent,0.64,0.417,0.341,Medium,Rejected,Performing,0
CUST013711,22,Female,Single,Master,Salaried,West,Tier2,Family,42284.0,3523.67,1871.94,14346.74,11062.97,16492.51,39,10.98,7,8,0,0.209,1,0,0,1,1.871,16703.54,22,0.927,0,1,0,0.0,Good,Complete,0.57,Review,775.0,Very Good,0.652,0.469,0.02,Low,Rejected,Performing,0
CUST013712,36,Male,Single,Bachelor,Salaried,North,Tier2,Own,40547.0,3378.92,2737.96,8007.77,10151.72,21152.33,8,7.29,20,7,0,0.32,0,0,0,1,1.231,10222.41,64,0.868,0,0,0,0.0,Good,Complete,0.471,Review,850.0,Excellent,0.772,0.19,0.595,High,Rejected,At Risk,0
CUST013713,56,Female,Married,Master,Salaried,South,Tier3,Own,46448.0,3870.67,1996.12,2364.77,16369.63,7830.97,22,10.8,10,4,2,0.485,0,0,0,0,1.929,1841.58,108,0.579,1,1,0,0.0,Good,Complete,0.727,Rejected,785.0,Very Good,0.521,0.484,0.026,Low,Rejected,Performing,0
CUST013714,31,Female,Married,Bachelor,Salaried,South,Tier2,Own,45133.0,3761.08,3027.37,5909.11,7424.01,4372.94,50,9.77,4,1,2,0.072,0,0,0,1,1.238,6281.62,86,0.584,1,0,1,6955.0,Good,Complete,0.414,Review,781.0,Very Good,0.261,0.195,0.042,Low,Rejected,Performing,0
CUST013715,29,Male,Single,High School,Contract,South,Tier3,Own,86397.0,7199.75,3590.1,7174.32,3308.71,8292.93,44,9.54,25,5,3,0.33,0,0,0,5,2.0,5356.76,16,0.787,0,1,1,7291.0,Poor,Complete,0.734,Rejected,850.0,Excellent,0.134,0.501,0.405,Medium,Rejected,Performing,0
CUST013716,35,Male,Married,Bachelor,Salaried,North,Tier1,Own,80656.0,6721.33,3412.25,16218.43,12332.29,12797.56,83,5.0,22,5,0,0.412,0,0,0,2,1.967,10733.64,126,0.698,1,1,1,18235.0,Poor,Partial,0.934,Rejected,850.0,Excellent,0.312,0.492,0.094,Low,Rejected,Performing,0
CUST013717,47,Male,Single,High School,Unemployed,West,Tier2,Family,86508.0,7209.0,4569.9,9940.92,51959.05,33581.36,17,10.69,2,12,2,0.112,2,0,0,2,1.574,12823.9,118,0.798,1,4,1,56022.0,Good,Complete,0.464,Review,673.0,Good,0.989,0.366,0.624,High,Rejected,At Risk,0
CUST013718,30,Female,Married,High School,Contract,West,Tier2,Rent,59796.0,4983.0,2769.01,6654.84,34374.93,41258.67,78,9.41,1,1,1,0.513,0,0,0,1,1.793,7551.32,96,0.665,1,0,0,0.0,Good,Complete,0.528,Review,762.0,Very Good,1.265,0.444,0.538,High,Rejected,At Risk,0
CUST013719,30,Male,Married,Associate,Salaried,West,Tier1,Rent,55331.0,4610.92,3341.66,12452.0,15281.1,41980.79,82,13.88,25,10,1,0.156,0,0,0,1,1.374,7003.29,111,0.753,1,0,1,76805.0,Good,Complete,0.275,Approved,850.0,Excellent,1.035,0.275,0.024,Low,Rejected,Performing,0
CUST013720,26,Female,Married,High School,Salaried,South,Tier3,Own,63413.0,5284.42,3454.93,11223.9,27676.05,41286.61,24,6.67,10,11,4,0.645,1,0,0,1,1.527,6563.78,107,0.521,0,1,0,0.0,Average,Complete,0.565,Review,822.0,Excellent,1.088,0.346,0.924,Critical,Rejected,Defaulted,1
CUST013721,35,Female,Married,Bachelor,Salaried,East,Tier1,Own,73474.0,6122.83,3947.78,18105.6,19419.8,33590.45,29,8.72,30,2,1,0.108,0,0,0,0,1.548,23753.02,61,0.528,1,0,1,29344.0,Good,Complete,0.616,Review,850.0,Excellent,0.721,0.355,0.014,Low,Rejected,Performing,0
CUST013722,30,Female,Single,Bachelor,Self-employed,West,Tier3,Own,59574.0,4964.5,3649.01,14169.71,22322.67,40259.23,9,13.94,8,12,2,0.418,1,0,0,0,1.355,12359.41,137,0.7,0,1,0,0.0,Good,Complete,0.503,Review,770.0,Very Good,1.05,0.265,0.902,Critical,Rejected,Defaulted,1
CUST013723,58,Male,Married,Bachelor,Contract,East,Tier3,Own,57044.0,4753.67,3046.38,3397.88,26783.3,14739.65,33,10.1,22,12,4,0.536,1,0,0,0,1.555,3819.19,91,0.637,1,0,0,0.0,Average,Pending,0.866,Rejected,850.0,Excellent,0.728,0.359,0.513,High,Rejected,At Risk,0
CUST013724,61,Female,Single,Master,Salaried,North,Tier2,Own,95388.0,7949.0,4557.68,3715.84,42905.51,24603.48,80,8.51,28,6,0,0.284,0,1,0,1,1.741,4525.81,108,0.41,0,1,0,0.0,Good,Complete,0.585,Review,850.0,Excellent,0.708,0.427,0.19,Low,Rejected,Performing,0
CUST013725,37,Female,Single,Associate,Salaried,South,Tier1,Rent,58888.0,4907.33,3685.45,9891.27,14193.86,9811.24,26,8.66,11,3,0,0.074,0,0,0,2,1.328,14277.68,140,0.781,1,0,0,0.0,Good,Complete,0.464,Review,801.0,Excellent,0.408,0.249,0.015,Low,Rejected,Performing,0
CUST013726,24,Male,Single,Bachelor,Unemployed,North,Tier2,Rent,64702.0,5391.83,3630.78,20603.28,19257.07,13364.41,35,11.66,18,9,2,0.483,2,0,0,2,1.48,19899.1,56,0.578,1,2,0,0.0,Good,Partial,0.776,Rejected,839.0,Excellent,0.504,0.327,0.91,Critical,Rejected,Defaulted,1
CUST013727,24,Female,Married,Associate,Salaried,North,Tier3,Own,94222.0,7851.83,3624.84,26935.15,44524.82,32309.55,55,7.25,16,5,0,0.163,0,0,1,0,2.162,25391.77,90,0.66,1,0,0,0.0,Average,Complete,0.613,Review,850.0,Excellent,0.815,0.538,0.464,Medium,Rejected,At Risk,0
CUST013728,35,Male,Married,High School,Salaried,North,Tier3,Rent,141021.0,11751.75,5392.7,43780.46,65886.9,43247.34,50,14.96,24,3,3,0.492,0,0,0,1,2.173,58307.46,95,0.447,1,0,0,0.0,Good,Partial,0.636,Review,849.0,Excellent,0.774,0.541,0.088,Low,Rejected,Performing,0
CUST013729,41,Male,Married,Master,Salaried,South,Tier2,Own,42725.0,3560.42,1771.05,14880.77,20476.21,22876.36,57,12.31,29,2,0,0.162,1,0,0,2,1.996,9244.31,73,0.6,1,1,0,0.0,Good,Complete,0.413,Review,850.0,Excellent,1.015,0.503,0.53,High,Rejected,At Risk,0
CUST013730,44,Male,Married,Bachelor,Unemployed,West,Tier1,Rent,53021.0,4418.42,2890.38,8161.38,15123.86,5863.78,28,10.79,17,1,1,0.497,0,0,0,2,1.523,9650.39,150,0.676,1,0,1,11275.0,Good,Complete,0.51,Review,801.0,Excellent,0.396,0.346,0.15,Low,Rejected,Performing,0
CUST013731,34,Male,Single,Bachelor,Salaried,North,Tier3,Rent,88123.0,7343.58,4895.99,24900.28,25871.18,71473.34,24,11.79,9,4,4,0.402,0,1,0,2,1.496,37081.91,47,0.78,1,1,1,153494.0,Good,Complete,0.488,Review,811.0,Excellent,1.105,0.333,0.884,Critical,Rejected,Defaulted,1
CUST013732,36,Male,Divorced,Associate,Contract,South,Tier2,Rent,71945.0,5995.42,3915.99,10112.18,21552.05,38706.64,53,7.16,28,9,0,0.066,0,0,0,3,1.528,11378.49,13,0.919,0,0,0,0.0,Good,Complete,0.494,Review,850.0,Excellent,0.838,0.347,0.188,Low,Rejected,Performing,0
CUST013733,33,Female,Single,Master,Self-employed,East,Tier3,Rent,52854.0,4404.5,2562.91,1127.53,3264.27,35890.99,24,7.4,0,6,3,0.682,1,0,0,0,1.714,1170.38,30,0.704,1,0,0,0.0,Average,Complete,0.489,Review,711.0,Good,0.741,0.418,0.446,Medium,Rejected,Performing,0
CUST013734,44,Male,Single,Bachelor,Salaried,East,Tier2,Own,168735.0,14061.25,7004.14,26170.7,53854.76,144219.86,49,10.17,16,8,0,0.229,0,0,0,0,2.005,26452.27,98,0.819,1,0,0,0.0,Good,Complete,0.5,Review,850.0,Excellent,1.174,0.502,0.101,Low,Rejected,Performing,0
CUST013735,52,Male,Married,High School,Salaried,East,Tier3,Rent,87882.0,7323.5,6154.4,10691.92,7172.71,58553.69,70,13.18,9,12,4,0.465,0,0,1,0,1.187,6457.56,61,0.901,1,0,1,143125.0,Good,Complete,0.419,Review,766.0,Very Good,0.748,0.16,0.344,Medium,Rejected,Performing,0
CUST013736,22,Female,Married,Associate,Salaried,North,Tier2,Own,46176.0,3848.0,1757.38,5272.67,13892.96,17903.33,6,11.8,13,7,1,0.22,0,1,0,2,2.175,5634.48,97,0.687,1,0,1,21818.0,Good,Complete,0.577,Review,785.0,Very Good,0.689,0.543,0.115,Low,Rejected,Performing,0
CUST013737,42,Female,Single,Bachelor,Salaried,North,Tier2,Rent,41607.0,3467.25,2506.56,9719.83,145.97,3586.66,80,14.47,19,3,4,0.15,0,0,0,0,1.375,9966.97,129,0.61,1,1,0,0.0,Poor,Complete,0.698,Rejected,850.0,Excellent,0.09,0.277,0.009,Low,Rejected,Performing,0
CUST013738,50,Male,Married,Associate,Self-employed,North,Tier2,Rent,66899.0,5574.92,2697.26,14259.44,19055.34,22706.39,47,8.46,3,6,4,0.349,1,0,0,1,2.06,11460.2,25,0.755,1,0,1,43563.0,Good,Partial,0.747,Rejected,786.0,Very Good,0.624,0.516,0.024,Low,Rejected,Performing,0
CUST013739,51,Male,Married,High School,Contract,East,Tier1,Own,71003.0,5916.92,3782.77,3090.99,32170.77,51814.27,30,11.61,8,11,4,0.42,0,1,0,1,1.559,1780.25,80,0.545,1,1,1,57328.0,Good,Complete,0.415,Review,734.0,Good,1.183,0.361,0.933,Critical,Rejected,Defaulted,1
CUST013740,46,Male,Single,Associate,Contract,South,Tier3,Rent,54248.0,4520.67,3359.82,14464.62,4370.48,18192.15,50,12.07,22,7,2,0.258,0,1,0,1,1.341,13244.53,81,0.445,1,0,1,17032.0,Good,Complete,0.335,Approved,850.0,Excellent,0.416,0.257,0.133,Low,Approved,Performing,0
CUST013741,44,Female,Divorced,High School,Unemployed,North,Tier3,Own,61315.0,5109.58,2669.56,20066.36,36082.06,23100.5,13,6.95,12,1,2,0.518,1,0,0,5,1.909,11161.99,104,0.858,1,1,0,0.0,Average,Complete,0.715,Rejected,738.0,Good,0.965,0.478,0.899,Critical,Rejected,Defaulted,1
CUST013742,51,Female,Single,Associate,Unemployed,North,Tier1,Rent,70779.0,5898.25,4957.03,9176.89,40315.5,13582.38,66,15.06,24,5,2,0.399,2,0,0,1,1.186,12721.68,52,0.637,1,0,1,22953.0,Good,Complete,0.826,Rejected,850.0,Excellent,0.761,0.16,0.782,Critical,Rejected,At Risk,0
CUST013743,38,Male,Married,Bachelor,Unemployed,North,Tier3,Own,56927.0,4743.92,3338.73,12737.94,23630.38,26073.91,46,12.98,7,5,3,0.143,2,0,0,1,1.415,14433.14,138,0.775,1,0,0,0.0,Good,Complete,0.542,Review,732.0,Good,0.873,0.296,0.624,High,Rejected,At Risk,0
CUST013744,46,Male,Single,Bachelor,Contract,North,Tier2,Rent,60107.0,5008.92,2796.61,5250.56,8394.96,21871.36,48,7.01,24,5,0,0.251,2,0,0,2,1.787,5856.03,82,0.809,1,0,0,0.0,Good,Pending,0.742,Rejected,850.0,Excellent,0.504,0.442,0.422,Medium,Rejected,Performing,0
CUST013745,35,Female,Single,Associate,Salaried,North,Tier1,Rent,37873.0,3156.08,1554.78,2319.76,4491.79,33097.93,27,7.14,2,11,1,0.22,0,0,0,1,2.021,3287.35,118,0.746,1,0,0,0.0,Good,Complete,0.517,Review,738.0,Good,0.993,0.507,0.099,Low,Rejected,Performing,0
CUST013746,40,Female,Single,PhD,Salaried,North,Tier3,Rent,103833.0,8652.75,5902.3,2536.3,11474.61,70952.57,10,5.5,8,9,4,0.451,2,1,0,3,1.465,3251.36,89,0.76,1,0,0,0.0,Good,Complete,0.5,Review,716.0,Good,0.794,0.318,0.803,Critical,Rejected,At Risk,0
CUST013747,26,Male,Single,High School,Salaried,North,Tier2,Rent,39503.0,3291.92,2227.87,9756.33,2312.24,28279.85,81,6.32,23,4,4,0.217,0,0,0,4,1.473,10139.97,116,0.832,0,0,0,0.0,Good,Complete,0.627,Review,840.0,Excellent,0.774,0.323,0.451,Medium,Rejected,At Risk,0
CUST013748,36,Male,Divorced,Bachelor,Unemployed,South,Tier1,Own,112085.0,9340.42,5103.52,3994.33,10367.68,18491.65,36,13.81,12,12,0,0.342,2,0,0,0,1.825,3054.23,150,0.783,1,0,0,0.0,Good,Complete,0.55,Review,803.0,Excellent,0.257,0.454,0.405,Medium,Rejected,Performing,0
CUST013749,27,Male,Married,Bachelor,Salaried,North,Tier2,Family,103725.0,8643.75,5185.83,12857.86,18976.09,17331.86,66,12.06,7,6,3,0.259,1,0,0,2,1.663,12705.6,88,0.639,1,0,1,25716.0,Good,Complete,0.506,Review,806.0,Excellent,0.35,0.4,0.077,Low,Rejected,Performing,0
CUST013750,31,Female,Single,Bachelor,Salaried,South,Tier2,Rent,50625.0,4218.75,2758.5,8962.1,15416.64,16016.68,73,13.58,24,8,2,0.422,0,0,0,6,1.522,8973.97,109,0.641,1,0,0,0.0,Good,Complete,0.395,Review,850.0,Excellent,0.621,0.346,0.744,High,Rejected,At Risk,0
CUST013751,39,Female,Married,Associate,Salaried,South,Tier3,Rent,114430.0,9535.83,7360.14,6497.74,25180.13,98093.21,6,13.75,26,12,3,0.509,0,0,0,5,1.293,9707.12,131,0.795,1,0,1,170817.0,Poor,Complete,0.774,Rejected,850.0,Excellent,1.077,0.228,0.91,Critical,Rejected,Defaulted,1
CUST013752,43,Male,Single,Bachelor,Salaried,South,Tier2,Own,69373.0,5781.08,4749.21,18988.87,18078.42,45799.73,35,12.26,15,7,3,0.437,1,0,0,1,1.214,24374.69,81,0.99,0,1,1,97415.0,Good,Complete,0.482,Review,842.0,Excellent,0.921,0.178,0.526,High,Rejected,At Risk,0
CUST013753,63,Female,Married,Bachelor,Unemployed,East,Tier3,Rent,45287.0,3773.92,3025.07,15556.9,10401.71,8803.42,68,6.25,24,2,0,0.256,0,0,0,0,1.245,19467.86,89,0.99,1,1,0,0.0,Good,Partial,0.77,Rejected,850.0,Excellent,0.424,0.198,0.059,Low,Rejected,Performing,0
CUST013754,22,Male,Married,High School,Unemployed,East,Tier1,Own,75516.0,6293.0,3667.07,17577.63,2868.1,50805.2,69,8.05,27,12,0,0.307,0,0,0,4,1.712,17145.7,91,0.503,1,0,0,0.0,Good,Complete,0.492,Review,850.0,Excellent,0.711,0.417,0.531,High,Rejected,At Risk,0
CUST013755,61,Female,Single,Associate,Salaried,South,Tier3,Rent,46798.0,3899.83,3208.61,7736.07,10383.94,5053.06,15,7.7,18,1,4,0.595,0,0,0,3,1.213,9013.73,60,0.76,1,0,0,0.0,Poor,Partial,0.886,Rejected,850.0,Excellent,0.33,0.177,0.434,Medium,Rejected,Performing,0
CUST013756,35,Female,Married,Bachelor,Contract,South,Tier1,Rent,50519.0,4209.92,2507.92,10409.65,17786.42,16404.54,83,13.31,0,12,4,0.634,0,0,0,0,1.67,14938.28,77,0.466,1,0,0,0.0,Good,Complete,0.741,Rejected,690.0,Good,0.677,0.404,0.856,Critical,Rejected,Defaulted,1
CUST013757,53,Female,Single,Associate,Self-employed,North,Tier3,Rent,50747.0,4228.92,2117.79,10473.71,13775.38,20312.25,62,9.31,0,2,3,0.277,0,0,0,2,1.988,12732.11,15,0.901,1,0,0,0.0,Good,Complete,0.729,Rejected,813.0,Excellent,0.672,0.499,0.325,Medium,Rejected,Performing,0
CUST013758,51,Male,Married,High School,Salaried,East,Tier2,Own,73547.0,6128.92,3364.14,19886.09,35842.57,29371.0,57,10.17,2,3,1,0.275,0,0,0,4,1.816,12111.4,131,0.524,1,1,0,0.0,Poor,Complete,0.769,Rejected,729.0,Good,0.887,0.451,0.641,High,Rejected,At Risk,0
CUST013759,64,Male,Married,Associate,Salaried,East,Tier2,Rent,67252.0,5604.33,3762.51,2048.78,1459.07,22748.3,34,12.4,21,9,2,0.532,0,0,0,1,1.485,2165.5,91,0.846,1,0,1,32351.0,Average,Partial,0.876,Rejected,850.0,Excellent,0.36,0.329,0.323,Medium,Rejected,Performing,0
CUST013760,25,Female,Single,Bachelor,Salaried,West,Tier3,Rent,96686.0,8057.17,5701.63,33688.38,16445.46,26832.01,6,8.92,3,1,1,0.154,1,0,0,0,1.411,25795.11,14,0.659,1,1,1,33965.0,Good,Partial,0.778,Rejected,752.0,Very Good,0.448,0.292,0.069,Low,Rejected,Performing,0
CUST013761,64,Female,Single,Bachelor,Salaried,South,Tier2,Rent,118157.0,9846.42,6115.78,30248.02,38126.09,83207.9,25,7.19,22,5,3,0.479,1,0,0,2,1.608,20411.72,137,0.744,0,0,0,0.0,Good,Complete,0.351,Review,833.0,Excellent,1.027,0.379,0.647,High,Rejected,At Risk,0
CUST013762,23,Male,Single,Bachelor,Self-employed,East,Tier3,Rent,74207.0,6183.92,4689.92,21290.66,8963.99,63890.59,76,12.33,5,4,1,0.194,0,0,0,1,1.315,12010.61,39,0.738,1,0,0,0.0,Good,Complete,0.535,Review,761.0,Very Good,0.982,0.242,0.115,Low,Rejected,Performing,0
CUST013763,60,Female,Married,Bachelor,Salaried,East,Tier3,Own,98605.0,8217.08,4023.92,18376.24,21966.41,68127.97,50,12.65,30,3,2,0.517,0,0,0,0,2.036,25031.1,21,0.57,0,0,1,164514.0,Good,Complete,0.615,Review,850.0,Excellent,0.914,0.51,0.184,Low,Rejected,Performing,0
CUST013764,50,Male,Married,High School,Unemployed,West,Tier3,Own,64417.0,5368.08,4302.62,8212.11,31130.47,34548.51,67,15.65,29,6,2,0.134,0,0,0,0,1.243,10514.53,136,0.556,1,1,0,0.0,Good,Complete,0.591,Review,850.0,Excellent,1.02,0.198,0.259,Medium,Rejected,Performing,0
CUST013765,42,Male,Divorced,Associate,Contract,East,Tier1,Rent,45921.0,3826.75,2910.34,10363.65,19098.3,38283.39,80,10.09,18,12,2,0.413,0,0,0,2,1.31,13227.25,72,0.914,0,0,0,0.0,Good,Complete,0.532,Review,850.0,Excellent,1.25,0.239,0.866,Critical,Rejected,Defaulted,1
CUST013766,38,Female,Married,Bachelor,Salaried,West,Tier2,Rent,60907.0,5075.58,3361.37,9437.34,27748.51,7679.47,23,11.16,8,5,1,0.144,0,0,0,1,1.505,11111.14,39,0.722,1,0,1,19141.0,Good,Complete,0.575,Review,816.0,Excellent,0.582,0.338,0.047,Low,Rejected,Performing,0
CUST013767,25,Male,Married,Associate,Salaried,West,Tier3,Rent,69544.0,5795.33,3035.11,8489.36,3380.7,10680.99,16,5.59,9,12,4,0.204,0,0,0,0,1.906,4772.89,105,0.779,1,0,0,0.0,Good,Pending,0.757,Rejected,758.0,Very Good,0.202,0.476,0.038,Low,Rejected,Performing,0
CUST013768,57,Male,Single,Bachelor,Salaried,North,Tier3,Own,118187.0,9848.92,7604.94,24207.96,19402.19,73968.67,54,11.58,15,8,3,0.162,0,0,0,1,1.293,28859.1,63,0.652,0,0,1,178780.0,Good,Complete,0.471,Review,850.0,Excellent,0.79,0.228,0.06,Low,Rejected,Performing,0
CUST013769,53,Male,Married,Bachelor,Student,East,Tier2,Family,41589.0,3465.75,2699.12,9131.3,20546.53,21749.36,12,15.99,14,7,3,0.634,0,0,0,1,1.276,12853.5,19,0.99,1,1,0,0.0,Average,Complete,0.584,Review,827.0,Excellent,1.017,0.221,0.206,Low,Rejected,Performing,0
CUST013770,63,Female,Single,Bachelor,Salaried,North,Tier2,Own,57017.0,4751.42,2608.06,17049.26,105.69,51179.27,44,10.68,21,2,0,0.305,0,0,0,1,1.814,25382.17,113,0.757,0,0,0,0.0,Poor,Complete,0.795,Rejected,850.0,Excellent,0.899,0.451,0.56,High,Rejected,At Risk,0
CUST013771,53,Male,Married,Associate,Unemployed,East,Tier2,Family,65474.0,5456.17,2497.56,8009.93,910.89,10637.55,78,11.07,10,3,1,0.247,2,0,0,1,2.175,5359.92,138,0.814,0,0,0,0.0,Poor,Complete,0.679,Rejected,767.0,Very Good,0.176,0.542,0.866,Critical,Rejected,Defaulted,1
CUST013772,64,Male,Divorced,High School,Contract,North,Tier2,Family,83535.0,6961.25,3388.81,19232.07,26985.52,9393.7,35,10.29,22,7,2,0.277,0,0,0,0,2.048,13742.74,62,0.746,1,0,0,0.0,Good,Partial,0.724,Rejected,850.0,Excellent,0.435,0.513,0.042,Low,Rejected,Performing,0
CUST013773,60,Male,Married,Bachelor,Contract,South,Tier2,Own,54269.0,4522.42,2584.56,17323.25,19396.3,26141.44,48,14.1,20,1,4,0.244,0,0,0,2,1.74,23303.81,131,0.754,1,1,1,57648.0,Good,Complete,0.537,Review,850.0,Excellent,0.839,0.429,0.046,Low,Rejected,Performing,0
CUST013774,40,Male,Married,Associate,Contract,South,Tier1,Rent,48656.0,4054.67,2026.29,7436.16,13452.42,7365.63,55,8.64,30,8,1,0.532,0,0,0,1,1.993,4852.9,9,0.839,1,1,1,18042.0,Good,Pending,0.792,Rejected,850.0,Excellent,0.428,0.5,0.041,Low,Rejected,Performing,0
CUST013775,52,Male,Married,Associate,Self-employed,South,Tier2,Rent,40604.0,3383.67,2871.96,13543.89,5440.73,18965.65,79,11.94,25,2,2,0.56,0,0,0,2,1.173,7752.46,82,0.871,0,0,0,0.0,Good,Complete,0.393,Review,850.0,Excellent,0.601,0.151,0.192,Low,Rejected,Performing,0
CUST013776,32,Male,Single,High School,Salaried,West,Tier2,Own,46396.0,3866.33,1788.61,9058.75,6568.55,10471.66,15,7.96,8,2,3,0.535,0,0,0,1,2.152,5350.68,94,0.789,0,1,0,0.0,Good,Complete,0.425,Review,784.0,Very Good,0.367,0.537,0.188,Low,Rejected,Performing,0
CUST013777,56,Male,Married,Bachelor,Salaried,East,Tier1,Own,158500.0,13208.33,6785.62,54969.61,100577.15,117553.66,42,11.07,19,1,3,0.273,0,0,0,1,1.943,71285.37,56,0.748,1,1,0,0.0,Good,Complete,0.466,Review,842.0,Excellent,1.376,0.486,0.804,Critical,Rejected,At Risk,0
CUST013778,48,Female,Married,PhD,Self-employed,West,Tier1,Rent,56076.0,4673.0,3499.62,2423.55,19163.55,27043.97,19,9.77,15,4,1,0.354,0,0,0,1,1.332,2604.53,126,0.825,0,0,1,43080.0,Poor,Complete,0.566,Review,812.0,Excellent,0.824,0.251,0.093,Low,Rejected,Performing,0
CUST013779,40,Male,Married,Bachelor,Contract,East,Tier3,Rent,120894.0,10074.5,8478.54,2428.31,30885.39,22596.26,25,9.71,0,2,3,0.113,0,0,0,0,1.187,2965.31,41,0.951,1,2,0,0.0,Average,Complete,0.692,Rejected,794.0,Very Good,0.442,0.158,0.176,Low,Rejected,Performing,0
CUST013780,49,Male,Married,Associate,Salaried,South,Tier3,Rent,68405.0,5700.42,4292.3,22935.47,28321.22,56241.23,30,9.65,27,7,4,0.172,1,0,0,2,1.325,29175.65,63,0.394,1,1,0,0.0,Average,Complete,0.529,Review,850.0,Excellent,1.236,0.247,0.232,Low,Rejected,Performing,0
CUST013781,33,Female,Single,Bachelor,Salaried,North,Tier2,Rent,48856.0,4071.33,2403.81,13626.21,6444.78,16011.23,16,13.31,2,9,4,0.473,0,0,0,1,1.684,12061.59,141,0.615,1,0,0,0.0,Good,Complete,0.361,Review,787.0,Very Good,0.46,0.41,0.298,Medium,Rejected,Performing,0
